country,ym,cpv_division,n,sb,ge3,sum_offers
BE,201608,73,24,0,24,96
LU,201608,48,24,0,24,144
BG,201608,45,21,3,12,88
FR,201608,45,23,2,21,139
SE,201608,45,54,1,51,392
AT,201608,45,5,0,5,28
FR,201608,92,3,1,2,7
DE,201608,45,37,2,30,152
SE,201608,34,5,2,2,15
PL,201608,45,18,6,10,82
RO,201608,45,4,0,4,30
CZ,201608,45,8,0,7,53
SE,201608,50,30,2,26,513
FR,201608,50,7,1,4,21
EE,201608,48,2,2,0,2
NL,201608,38,3,1,0,5
CZ,201608,33,30,11,16,127
CZ,201608,30,7,3,1,13
RO,201608,33,165,21,118,2006
ES,201608,30,9,1,8,67
ES,201608,31,1,0,1,21
CZ,201608,38,3,2,1,6
UK,201608,22,6,0,6,126
DE,201608,42,2,0,2,13
GI,201608,34,1,0,1,5
UK,201608,42,2,0,2,10
ES,201608,66,1,0,1,3
UK,201608,37,4,0,4,24
ES,201608,09,1,0,1,8
IT,201608,22,1,0,0,2
ES,201608,18,1,1,0,1
DE,201608,33,3,0,3,11
ES,201608,48,1,0,1,5
DE,201608,34,5,1,2,14
DE,201608,03,1,0,1,6
PL,201608,33,910,377,353,2140
PL,201608,30,10,0,9,66
SE,201608,09,2,0,2,6
PL,201608,34,23,2,11,64
PL,201608,31,21,8,6,65
PL,201608,18,2,0,2,9
PL,201609,34,149,50,54,329
RO,201608,48,1,0,1,13
RO,201608,09,2,0,1,6
HR,201608,22,4,2,0,6
LT,201608,31,1,1,0,1
LT,201608,33,67,9,55,341
HR,201608,39,2,0,2,14
LT,201608,34,2,0,0,4
LT,201608,48,9,0,9,41
HR,201608,43,20,3,4,47
LV,201608,15,5,0,1,11
HR,201608,09,9,1,8,43
HR,201608,16,2,0,0,4
HR,201608,66,8,0,5,22
LV,201608,33,26,6,19,208
HR,201608,30,26,24,0,28
HR,201608,33,137,27,94,409
DK,201608,42,2,2,0,2
SE,201608,32,1,0,1,3
SE,201608,33,20,0,20,120
IT,201608,48,1,1,0,1
SE,201608,15,3,0,3,12
BG,201608,33,31,4,25,195
BG,201608,31,8,4,3,15
FR,201608,30,2,0,2,7
CZ,201608,39,1,0,0,2
CZ,201608,44,2,2,0,2
CZ,201608,32,1,1,0,1
CZ,201608,24,1,0,1,7
PL,201608,35,91,20,57,284
FR,201608,31,1,0,1,7
UK,201608,85,92,59,14,157
PL,201608,90,26,5,15,91
PL,201608,71,16,4,12,66
PL,201608,77,6,1,3,15
PL,201608,60,5,0,4,15
PL,201608,50,11,5,3,28
BG,201608,71,4,2,1,8
BE,201608,75,52,26,24,150
CZ,201608,71,9,5,3,31
SE,201608,60,2,0,1,5
SE,201608,92,2,0,2,13
SE,201608,48,3,2,1,5
SE,201608,85,3,1,0,5
SE,201608,51,3,1,2,9
CZ,201608,72,6,5,1,14
FR,201608,79,14,1,12,149
UK,201608,60,56,1,55,1227
FR,201608,60,1,1,0,1
UK,201608,80,1,1,0,1
FR,201608,90,2,0,2,17
BE,201608,55,1,1,0,1
SE,201608,71,57,0,56,1038
SE,201608,30,2,0,1,5
SE,201608,75,1,1,0,1
UK,201608,70,3,1,2,9
FR,201608,71,4,1,2,11
FR,201608,72,2,2,0,2
ES,201608,50,9,2,7,58
IT,201608,50,2,0,2,8
UK,201608,50,24,0,24,122
ES,201608,70,1,0,1,3
IT,201608,60,2,0,2,10
UK,201608,72,1,0,1,3
IT,201608,55,3,0,3,14
BE,201608,71,5,0,2,18
ES,201608,90,15,0,15,95
UK,201608,90,2,1,1,5
DK,201608,90,1,0,1,6
GR,201608,79,2,0,2,12
IT,201608,85,6,1,5,19
DE,201608,79,2,0,1,5
DE,201608,72,12,5,4,28
ES,201608,79,29,3,26,181
DE,201608,60,8,2,3,26
DE,201608,90,44,0,41,289
PL,201608,66,4,2,1,10
PL,201608,72,1,0,1,4
PL,201608,85,4,2,1,8
PL,201608,55,4,0,2,14
PL,201608,48,1,0,1,3
PL,201608,79,7,0,5,28
PL,201608,64,1,1,0,1
LT,201608,72,5,4,0,6
IT,201608,80,4,1,1,8
HR,201608,48,4,4,0,4
LT,201608,71,7,0,7,49
IT,201608,66,1,1,0,1
HR,201608,71,2,0,2,6
HR,201608,77,2,2,0,2
LV,201608,71,1,0,0,2
UK,201608,98,3,0,2,8
UK,201609,85,1411,675,572,7636
LV,201608,55,8,5,0,11
CZ,201608,90,2,1,0,3
IT,201608,79,1,0,1,4
LV,201608,85,1,0,0,2
SE,201608,55,1,0,1,4
UK,201608,71,9,0,9,60
SE,201608,79,9,0,7,176
SE,201608,90,1,0,0,2
BG,201608,79,2,0,2,6
PL,201609,72,19,12,7,51
CZ,201608,42,1,0,0,2
BG,201608,63,4,2,2,13
BG,201608,50,8,3,1,17
BG,201608,90,1,1,0,1
DE,201608,71,21,0,16,100
IT,201608,90,4,3,0,5
HR,201608,45,1,0,1,6
CZ,201608,34,4,1,1,8
PL,201608,43,1,1,0,1
PL,201608,09,17,9,5,34
HR,201608,34,7,3,4,15
PL,201608,03,11,0,11,44
CZ,201608,09,1,0,1,3
UK,201608,31,2,0,0,4
GR,201608,34,1,0,1,5
PL,201608,92,1,1,0,1
PL,201608,76,6,1,2,13
RO,201608,72,1,0,0,2
NO,201608,45,13,0,12,77
NO,201608,22,2,1,1,6
NO,201608,42,1,0,1,6
NO,201608,15,9,2,1,17
IS,201608,33,3,0,3,24
NO,201609,38,14,1,11,116
IS,201608,32,1,0,0,2
NO,201608,39,1,0,0,2
NO,201608,92,1,0,0,2
NO,201608,34,2,0,1,8
NO,201608,71,6,0,5,76
NO,201608,63,1,0,1,3
NO,201608,79,1,0,1,8
CH,201608,48,3,0,3,23
CH,201608,71,5,0,3,23
CH,201608,45,1,0,1,4
BE,201608,45,6,0,6,49
NL,201608,45,23,3,18,107
PL,201609,45,80,3,71,488
IT,201609,45,15,1,14,223
GR,201609,45,6,0,4,57
LU,201608,45,1,0,1,12
CZ,201609,45,86,15,65,596
ES,201609,33,133,28,96,2087
BE,201608,48,2,2,0,2
BG,201608,09,1,0,1,3
BG,201608,15,5,0,5,28
DE,201608,31,2,0,2,7
BG,201608,34,1,0,1,6
NL,201608,32,2,0,0,4
IT,201609,30,96,25,45,280
IT,201609,33,488,238,156,1409
NL,201608,48,9,1,5,26
NL,201608,19,2,0,2,6
NL,201608,37,1,0,1,3
BE,201608,39,2,0,2,11
UK,201608,39,20,0,20,320
BE,201608,38,5,0,5,29
BE,201608,15,2,0,2,14
ES,201609,09,29,5,19,90
NL,201608,33,4,0,4,30
PL,201609,33,5303,2538,1581,11487
PL,201609,30,96,42,14,178
PL,201609,18,16,6,10,62
PL,201609,37,8,1,1,17
PL,201609,38,29,22,0,36
PL,201609,48,14,3,7,40
ES,201609,32,11,8,2,25
NL,201608,34,8,1,4,23
EE,201609,15,2,0,0,4
EE,201609,33,45,0,40,584
ES,201609,34,28,8,15,79
ES,201609,18,6,1,4,15
BE,201608,34,8,3,5,26
MT,201608,48,1,0,1,7
ES,201609,24,10,1,5,29
IT,201609,48,8,4,2,22
SE,201609,09,12,0,12,68
PT,201609,38,4,2,2,8
GR,201609,34,20,4,16,148
GR,201609,33,93,0,93,3672
GR,201609,09,53,22,12,108
BE,201608,50,12,0,8,36
ES,201609,90,64,6,55,487
ES,201609,50,69,14,46,321
BE,201608,92,122,24,2,224
BE,201608,66,10,0,10,40
ES,201609,71,31,2,28,423
UK,201609,60,178,66,92,703
UK,201608,55,18,0,18,180
BE,201608,98,2,0,2,6
ES,201609,79,33,0,30,179
IT,201609,92,9,1,6,40
NL,201608,98,1,0,1,10
NL,201608,85,11,2,7,37
ES,201609,85,12,3,8,42
NL,201608,66,3,1,2,15
UK,201608,79,16,0,16,374
BE,201609,50,19,7,11,55
UK,201608,66,2,0,2,6
UK,201609,70,41,20,20,165
NL,201608,79,19,6,7,55
UK,201609,71,98,0,98,1348
NL,201608,90,3,1,2,21
EE,201609,90,3,0,2,9
UK,201609,79,530,205,277,2623
SE,201608,22,3,0,3,21
BE,201608,60,1,1,0,1
NL,201608,42,4,0,2,12
PL,201609,90,173,60,87,521
PL,201609,79,75,21,33,231
PL,201609,66,46,30,9,78
ES,201609,66,23,2,14,83
PL,201609,71,62,16,38,223
ES,201609,98,11,10,1,20
UK,201609,33,26,3,20,164
PL,201609,55,26,2,22,96
PL,201609,73,18,17,0,19
BE,201608,90,1,1,0,1
IT,201609,90,56,8,39,374
CY,201609,66,3,2,1,6
SE,201609,15,19,2,14,90
SE,201609,90,53,2,50,293
SE,201609,64,5,1,2,12
SE,201609,45,68,4,60,337
GR,201609,85,2,0,2,10
ES,201609,73,4,1,3,10
IT,201609,66,43,19,12,104
NL,201608,31,1,0,1,8
IT,201609,65,7,3,4,25
PL,201609,19,5,5,0,5
PL,201609,44,50,13,30,167
IT,201609,38,17,9,1,26
IT,201609,44,17,4,9,42
UK,201609,72,16,3,13,57
MK,201609,44,14,9,3,29
MK,201609,34,2,0,0,4
NO,201609,45,36,1,24,147
IS,201608,44,1,0,1,4
NO,201609,90,25,6,14,72
NO,201609,79,25,0,21,132
CH,201608,72,13,0,13,50
BG,201609,45,71,10,35,229
FR,201609,45,360,110,170,1000
LV,201609,45,3,0,3,15
AT,201609,45,50,2,44,273
AT,201609,71,4,0,4,26
AT,201609,39,2,0,2,7
AT,201609,98,1,0,1,3
DE,201609,45,301,17,250,2648
AT,201609,44,2,1,1,8
DE,201609,33,96,20,59,408
DE,201609,44,18,0,17,92
BG,201609,71,76,23,37,268
FR,201609,33,16,6,8,41
BG,201609,44,4,1,3,18
NL,201609,45,33,4,22,125
UK,201609,38,58,12,29,142
BG,201609,30,30,5,18,105
