country,ym,cpv_division,n,sb,ge3,sum_offers
AT,201801,80,2,1,0,3
DE,201801,71,30,1,21,97
UK,201801,39,16,0,15,115
PT,201801,79,7,0,7,49
PL,201801,33,432,267,77,735
FR,201801,30,13,3,9,38
UK,201801,98,3,0,3,41
PL,201801,09,14,2,8,44
NL,201801,71,2,0,2,12
NO,201801,66,3,0,2,18
PL,201801,45,8,0,4,24
DE,201801,45,85,13,61,432
FR,201801,39,13,1,8,52
FR,201801,16,7,3,3,16
BG,201801,22,2,1,1,9
FR,201801,71,36,2,29,188
FR,201801,63,7,0,4,23
RO,201801,33,827,253,393,2234
RO,201801,38,1,1,0,1
FR,201801,50,26,8,7,53
FR,201801,45,159,17,102,535
FR,201801,90,48,13,24,145
ES,201801,50,18,4,14,89
CH,201801,71,10,0,8,85
CH,201801,45,12,1,9,50
CZ,201801,34,9,6,3,18
AT,201801,33,5,0,4,19
DE,201801,33,8,2,4,21
BG,201801,45,13,1,12,97
PL,201801,41,1,1,0,1
ES,201801,79,11,0,10,55
CZ,201801,79,144,14,107,1023
PL,201801,39,1,0,0,2
SE,201801,03,2,0,0,4
BG,201801,09,12,11,0,13
FR,201801,79,42,7,32,205
BE,201801,33,5,3,1,8
IT,201801,33,116,34,40,270
RO,201801,90,5,5,0,5
FR,201801,72,15,4,7,59
FR,201801,22,3,1,2,7
FR,201801,80,7,5,2,13
AT,201801,34,3,0,3,10
PL,201801,77,152,113,19,267
DE,201801,50,27,1,18,83
ES,201801,71,12,0,10,84
ES,201801,33,154,31,115,2950
SE,201801,33,25,0,25,316
IT,201801,60,3,1,1,7
NL,201801,79,144,2,90,455
UK,201801,85,61,17,37,193
SI,201801,30,27,8,17,437
HU,201801,44,2,1,0,3
NL,201801,90,8,2,5,37
SI,201801,79,9,7,2,17
DE,201801,35,1,1,0,1
DE,201801,80,39,2,30,153
NL,201801,72,9,2,6,35
CZ,201801,71,28,4,18,92
ES,201801,66,9,3,5,21
NO,201801,71,1,0,1,3
FR,201801,77,12,6,6,32
UK,201801,09,9,1,8,31
CZ,201801,50,62,55,6,97
FR,201801,66,73,6,37,201
PL,201801,30,64,48,8,88
LV,201801,79,1,0,1,4
ES,201801,90,32,6,20,206
PT,201801,34,1,0,0,2
BG,201801,72,1,0,0,2
SI,201801,15,1733,916,435,3304
PL,201801,71,13,1,10,48
CZ,201801,39,20,5,3,60
NO,201801,90,1,0,1,4
DE,201801,38,2,1,0,3
CZ,201801,33,31,15,10,62
LT,201801,35,3,0,3,15
SE,201801,77,1,0,1,3
SE,201801,90,3,0,2,12
DE,201801,63,1,0,0,2
AT,201801,45,7,1,5,33
FI,201801,90,2,0,2,6
CZ,201801,30,46,19,16,130
DE,201801,42,1,1,0,1
UK,201801,60,25,10,14,80
BG,201801,15,4,2,0,6
