country,ym,cpv_division,n,sb,ge3,sum_offers
CZ,201710,30,20,10,3,37
FR,201710,71,27,1,25,141
PL,201710,90,60,28,15,123
FR,201710,60,32,11,13,71
CZ,201710,35,3,0,1,7
CZ,201710,80,24,23,1,27
FR,201710,66,39,2,29,143
BE,201710,79,342,2,316,1840
SI,201710,33,132,106,11,247
IT,201710,15,1,1,0,1
BE,201710,30,74,0,74,298
FR,201710,09,6,1,4,19
PT,201710,34,1,1,0,1
CZ,201710,34,14,8,4,27
DK,201710,33,45,21,14,87
AT,201710,72,1,1,0,1
DK,201710,45,6,0,5,26
UK,201710,48,1,1,0,1
SI,201710,15,425,242,77,721
SE,201710,71,24,1,20,292
HU,201710,33,1,0,0,2
NO,201710,39,1,1,0,1
FR,201710,38,6,2,3,15
DK,201710,60,1,0,1,6
PL,201710,34,128,20,64,418
FR,201710,79,24,4,19,117
LT,201710,30,6,0,6,22
BG,201710,65,1,1,0,1
FR,201710,45,71,13,49,240
PL,201710,39,14,7,2,25
SE,201710,60,5,0,3,14
UK,201710,85,47,27,13,101
SI,201710,24,3,0,1,7
PL,201710,30,21,7,5,46
DE,201710,71,9,4,4,20
ES,201710,90,7,1,5,36
IT,201710,71,7,0,7,57
SI,201710,50,4,4,0,4
BG,201710,66,1,0,1,5
UK,201710,60,31,17,13,114
DE,201710,90,21,3,17,147
HR,201710,72,1,1,0,1
DE,201710,09,1,0,1,4
FR,201710,90,34,7,20,109
SI,201710,90,5,4,0,6
CZ,201710,71,23,10,6,54
BG,201710,71,29,6,22,302
DE,201710,45,22,3,17,123
LT,201710,39,7,1,2,19
ES,201710,77,2,0,1,5
BG,201710,33,4,1,2,19
CH,201710,45,12,1,9,60
SE,201710,32,1,0,0,2
LT,201710,34,5,2,2,11
SE,201710,34,10,2,5,43
SE,201710,80,2,1,1,5
FI,201710,66,2,0,2,8
FR,201710,50,35,8,20,102
DE,201710,34,13,9,1,20
FR,201710,98,1,0,1,3
LT,201710,33,57,17,31,476
UK,201710,33,87,3,76,455
CH,201710,34,1,0,1,4
BG,201710,34,8,3,5,38
SE,201710,85,2,0,1,7
SE,201710,90,4,0,2,15
BG,201710,45,34,5,27,138
DK,201710,90,12,6,4,35
IT,201710,79,5,2,2,15
FI,201710,60,2,0,2,10
NL,201710,79,26,0,2,64
IT,201710,64,1,0,1,3
ES,201710,50,10,1,8,66
DE,201710,72,2,2,0,2
FI,201710,90,4,2,0,6
PL,201710,50,11,9,1,16
AT,201710,34,1,1,0,1
BE,201710,32,2,2,0,2
FR,201710,30,9,1,5,34
DE,201710,31,1,0,1,9
FR,201710,64,14,4,8,33
SE,201710,72,5,2,2,11
BG,201710,31,4,0,4,16
HR,201710,71,5,0,3,16
DE,201710,30,3,1,2,20
PL,201710,33,1157,478,384,2564
BG,201710,64,2,1,0,3
FR,201710,72,3,2,0,4
CZ,201710,64,2,0,2,6
NO,201710,45,1,0,1,3
ES,201710,80,3,3,0,3
ES,201710,85,3,1,1,8
CZ,201710,38,3,2,0,4
FI,201710,30,3,0,0,6
CZ,201710,09,11,6,5,48
UK,201710,30,1,0,1,4
FR,201710,34,34,9,12,80
DE,201710,48,2,1,1,6
LT,201710,79,7,4,1,12
SE,201710,45,15,3,10,65
NO,201710,48,1,0,0,2
SE,201710,42,2,1,0,3
ES,201710,71,4,0,4,35
BG,201710,09,10,4,4,23
SI,201710,72,3,3,0,3
FR,201710,22,11,0,8,40
NO,201710,79,1,0,1,3
NO,201710,72,1,0,1,5
GR,201710,15,17,3,3,36
HU,201710,85,1,0,1,4
DK,201710,34,1,0,0,2
NO,201710,15,1,0,1,5
DK,201710,72,1,0,1,3
IT,201710,35,3,0,3,26
HR,201710,03,9,1,6,26
BG,201710,50,18,2,13,371
SI,201710,34,25,25,0,25
UK,201710,71,23,0,23,115
IT,201710,39,3,0,3,14
IT,201710,43,1,0,0,2
IT,201710,85,4,0,4,27
BE,201710,44,9,2,5,25
LT,201710,18,4,0,4,25
CZ,201710,72,5,3,1,8
PL,201710,66,7,1,3,18
CZ,201710,79,14,5,8,50
LT,201710,73,1,1,0,1
FI,201710,33,1,0,0,2
BE,201710,85,1,0,0,2
IT,201710,90,8,3,3,74
FR,201710,48,3,1,2,9
CH,201710,71,1,0,1,6
DE,201710,39,1,0,0,2
PL,201710,77,10,10,0,10
BG,201710,41,2,2,0,2
PL,201710,45,24,0,19,106
ES,201710,39,8,0,6,34
MK,201710,33,4,0,4,16
UK,201710,66,6,0,2,15
SI,201710,60,8,8,0,8
SI,201710,22,7,7,0,7
DE,201710,85,2,0,2,6
ES,201710,38,2,1,1,7
PL,201710,09,7,2,4,25
DE,201710,32,3,0,1,8
AT,201710,38,1,0,0,2
UK,201710,45,91,1,88,2994
CH,201710,18,1,0,1,3
CY,201710,42,4,0,4,20
PL,201710,71,27,13,8,69
MK,201710,45,10,6,2,16
IT,201710,66,2,0,1,8
FR,201710,33,38,1,36,987
FR,201710,80,5,2,2,13
DE,201710,79,1,1,0,1
PL,201710,85,4,2,0,6
ES,201710,72,16,3,11,72
CH,201710,37,2,0,0,4
PL,201710,44,4,2,2,9
BG,201710,55,1,0,0,2
PT,201710,73,24,24,0,24
CZ,201710,45,5,2,0,8
ES,201710,98,1,1,0,1
FR,201710,39,18,9,8,40
SE,201710,79,6,0,6,147
BG,201710,44,1,0,1,3
ES,201710,79,5,2,2,15
FI,201710,50,4,0,4,21
FR,201710,85,11,0,10,53
SI,201710,64,1,0,1,3
UK,201710,37,4,0,2,12
CZ,201710,75,1,0,1,3
ES,201710,34,4,2,1,7
IE,201710,34,1,1,0,1
HR,201710,79,1,0,0,2
GR,201710,90,2,0,2,6
AT,201710,45,2,0,2,12
LT,201710,71,3,1,2,14
IT,201710,45,10,1,9,68
FR,201710,42,5,0,5,28
DE,201710,80,1,0,1,4
CZ,201710,39,7,2,4,35
PS,201710,90,24,24,0,24
FR,201710,24,4,2,0,6
NO,201710,90,1,1,0,1
CZ,201710,24,17,7,0,27
UK,201710,75,2,0,2,22
BE,201710,15,1,0,1,5
DE,201710,60,19,0,19,1881
LT,201710,98,1,1,0,1
NO,201710,75,1,0,1,5
PL,201710,32,5,2,2,10
DK,201710,42,2,0,0,4
LT,201710,72,2,1,0,3
CZ,201710,50,12,10,2,17
ES,201710,44,1,0,0,2
CH,201710,75,6,1,4,20
UK,201710,18,5,0,5,46
UK,201710,79,14,2,12,138
LV,201710,34,1,1,0,1
SK,201710,09,10,0,3,23
CZ,201710,42,4,2,1,12
FR,201710,32,7,1,6,27
GR,201710,50,1,1,0,1
HU,201710,24,6,3,2,11
IT,201710,92,1,1,0,1
SE,201710,44,1,1,0,1
MT,201710,48,1,0,1,6
HU,201710,71,3,2,1,5
DE,201710,63,1,1,0,1
EE,201710,39,1,1,0,1
IT,201710,50,5,2,2,24
FR,201710,14,2,2,0,2
DE,201710,33,2,0,0,4
HU,201710,45,2,0,2,8
ES,201710,45,3,0,3,72
CZ,201710,33,24,19,2,31
IT,201710,33,27,14,6,47
FR,201710,77,1,0,1,8
PL,201710,31,3,0,3,10
SI,201710,30,2,2,0,2
LT,201710,09,2,0,2,11
SE,201710,66,3,0,3,18
SI,201710,18,1,1,0,1
BE,201710,90,1,0,1,5
CZ,201710,44,16,9,6,47
SE,201710,33,1,1,0,1
LT,201710,80,1,1,0,1
NO,201710,80,3,0,3,33
DE,201710,18,1,0,1,6
CZ,201710,32,4,3,1,6
HR,201710,33,35,0,27,140
MT,201710,90,1,0,0,2
FR,201710,92,1,0,1,7
CZ,201710,90,5,5,0,5
ES,201710,42,1,1,0,1
NO,201710,66,1,0,1,6
HU,201710,35,2,2,0,2
IT,201710,34,6,3,3,13
ES,201710,33,23,2,20,146
DK,201710,71,1,0,1,3
UK,201710,90,4,1,3,43
BG,201710,79,1,0,1,4
SE,201710,03,1,0,0,2
BG,201710,63,1,1,0,1
SI,201710,09,3,3,0,3
DE,201710,03,2,0,2,6
FI,201710,45,2,0,2,7
UK,201710,51,1,0,1,6
IT,201710,44,3,0,2,9
PT,201710,09,1,0,0,2
UK,201710,34,7,0,7,27
FI,201710,79,1,0,1,18
LT,201710,32,7,3,0,11
FR,201710,63,1,1,0,1
HU,201710,66,1,1,0,1
IT,201710,38,25,1,0,49
DE,201710,44,1,0,0,2
UK,201710,22,24,0,22,233
ES,201710,60,11,11,0,11
FI,201710,14,1,0,0,2
PT,201710,33,3,0,3,11
PL,201710,48,2,1,1,10
IT,201710,72,3,0,3,10
BG,201710,30,1,0,1,6
DK,201710,85,1,1,0,1
HU,201710,38,1,1,0,1
SK,201710,45,1,0,1,4
AT,201710,71,1,0,0,2
SE,201710,77,3,1,2,12
SE,201710,55,1,0,1,3
CH,201710,66,1,0,1,3
UK,201711,85,830,229,481,5148
CZ,201710,66,3,2,1,6
MT,201710,33,6,1,4,20
DE,201711,45,887,86,685,4462
DE,201711,90,435,54,310,4937
CH,201711,71,52,0,50,349
FR,201711,45,1336,191,881,5368
DE,201711,71,389,68,251,1477
SE,201711,50,8,1,5,38
CZ,201710,48,2,1,0,3
ES,201710,15,1,0,1,3
CH,201711,45,115,8,96,610
CZ,201710,18,8,0,5,23
SK,201710,42,1,0,0,2
ES,201710,48,2,1,1,5
DK,201711,38,8,5,3,17
LV,201710,38,1,0,1,4
PL,201710,55,3,3,0,3
