country,ym,cpv_division,n,sb,ge3,sum_offers
PL,201710,72,115,24,84,397
BE,201710,38,59,26,4,96
BE,201710,31,40,7,27,125
BE,201710,66,83,8,68,285
BE,201710,90,152,27,76,511
ES,201710,73,27,26,1,30
BE,201710,71,322,26,206,967
BE,201710,79,608,37,542,4224
DE,201710,45,794,96,572,3704
UK,201710,73,6,1,4,23
FR,201710,45,1420,191,990,7316
CZ,201710,45,132,27,100,783
FR,201710,42,75,9,34,210
PL,201710,45,184,50,89,555
BG,201710,45,143,35,81,524
NL,201710,45,29,3,22,315
FR,201710,77,97,23,45,265
FI,201710,45,61,9,40,203
UK,201710,39,56,0,56,1035
DK,201710,45,38,1,33,178
BE,201710,45,53,4,44,319
SE,201710,45,85,6,68,419
DE,201710,48,39,15,15,101
NL,201710,34,36,7,19,106
IT,201710,72,22,11,5,41
BG,201710,09,108,73,25,662
BG,201710,34,63,47,7,90
ES,201710,65,2,0,2,11
IT,201710,33,402,132,173,1286
FI,201710,38,8,5,1,14
ES,201710,33,309,88,191,1965
ES,201710,31,25,3,18,100
ES,201710,38,37,14,12,108
ES,201710,43,5,0,4,15
LV,201710,38,30,8,17,255
ES,201710,30,70,2,66,2235
SE,201710,38,16,6,6,40
UK,201710,09,10,1,8,35
CZ,201710,33,570,366,97,997
CZ,201710,48,37,20,10,76
CZ,201710,39,101,43,27,273
ES,201710,39,113,14,84,567
CZ,201710,15,33,33,0,33
CZ,201710,30,238,94,68,786
NL,201710,39,8,1,7,30
NL,201710,24,2,0,2,7
NL,201710,48,20,5,10,54
UK,201710,90,107,1,100,793
UK,201710,33,108,40,53,468
ES,201710,34,46,16,12,109
DE,201710,34,300,102,113,715
DE,201710,38,93,46,23,255
DE,201710,09,202,24,149,1141
DE,201710,66,8,4,3,17
DE,201710,39,141,24,93,571
AT,201710,30,8,2,2,23
CZ,201710,18,72,37,27,157
CZ,201710,34,108,78,13,159
FR,201710,15,286,53,160,881
MT,201710,33,1,0,1,3
CZ,201710,43,2,0,0,4
HU,201710,30,2,2,0,2
FR,201710,18,57,8,29,226
IT,201710,39,32,7,16,81
FR,201710,38,59,26,20,129
CY,201710,33,3,3,0,3
HU,201710,38,20,8,6,40
FR,201710,39,204,36,133,856
UK,201710,48,36,2,33,216
HU,201710,34,35,14,4,60
FR,201710,33,987,131,739,29582
FR,201710,03,76,10,46,292
EE,201710,39,7,1,2,17
DE,201710,30,75,20,37,232
BG,201710,30,57,10,39,216
HU,201710,15,91,20,58,291
PL,201710,34,194,66,70,469
BE,201710,33,80,17,50,287
PL,201710,33,5705,3121,1427,11885
PL,201710,48,92,41,40,223
BG,201710,33,500,73,358,6505
NL,201710,22,36,24,0,48
GR,201710,66,4,1,1,9
FR,201710,34,254,55,130,765
PL,201710,18,52,12,7,107
PL,201710,24,34,17,7,63
HR,201710,33,192,37,72,482
PL,201710,38,151,88,21,246
PL,201710,39,113,35,57,354
PL,201710,31,90,34,35,195
PL,201710,09,149,36,84,461
HR,201710,18,20,15,4,30
AT,201710,48,4,2,2,9
NL,201710,30,17,3,8,52
UK,201710,34,51,8,41,525
FR,201710,35,22,6,14,85
FR,201710,44,91,17,54,312
PL,201710,32,34,22,6,55
SI,201710,15,2906,1716,697,5629
DE,201710,33,670,133,391,2538
UK,201710,03,16,2,14,70
PL,201710,35,29,23,4,41
SI,201710,33,927,652,183,2049
DE,201710,44,43,8,26,350
UK,201710,32,11,4,5,38
DE,201710,31,33,9,19,143
MT,201710,42,4,0,4,24
AT,201710,34,9,1,4,23
PT,201710,22,1,1,0,1
FI,201710,48,8,2,3,18
PT,201710,48,2,2,0,2
BE,201710,34,44,17,13,93
SI,201710,30,90,35,52,998
UK,201710,38,33,9,18,114
FI,201710,15,4,0,4,16
BE,201710,22,3,0,1,7
ES,201710,15,71,22,26,175
SE,201710,34,27,6,10,73
SE,201710,18,7,3,3,14
HR,201710,32,4,4,0,4
