country,ym,cpv_division,n,sb,ge3,sum_offers
DK,201605,85,18,1,13,58
DE,201605,45,604,28,524,3991
PL,201605,45,43,6,30,247
FR,201605,45,235,23,174,1138
DE,201605,33,78,33,22,179
MT,201605,45,5,0,2,17
CZ,201605,45,64,16,47,372
UK,201605,45,146,8,133,855
DE,201605,48,29,7,13,78
NL,201605,79,115,5,107,1688
IT,201605,45,91,3,80,980
IT,201605,34,93,33,38,234
NL,201605,45,94,2,82,527
RO,201605,33,2008,296,1469,22705
RO,201605,15,140,19,87,407
RO,201605,09,29,6,21,128
DK,201605,33,6,1,4,15
RO,201605,34,31,8,19,81
RO,201605,24,17,7,4,36
RO,201605,14,6,0,1,13
PL,201605,24,29,2,25,140
PL,201605,33,4225,2125,1261,13829
PL,201605,09,90,14,64,390
CZ,201605,34,30,11,11,68
PL,201605,34,54,14,27,167
PL,201605,42,135,34,66,368
CZ,201605,33,44,18,15,105
PL,201605,73,31,27,1,40
PL,201605,44,53,4,33,176
PL,201605,32,25,8,12,67
PL,201605,30,132,29,80,499
PL,201605,72,32,11,11,75
CZ,201605,42,12,5,4,37
SE,201605,33,126,5,118,2152
EE,201605,38,4,1,1,14
EE,201605,30,8,0,8,32
IT,201605,39,9,0,9,48
RO,201605,44,14,0,12,64
SE,201605,14,5,1,3,12
SE,201605,45,96,8,78,791
SE,201605,32,4,1,2,16
SE,201605,18,8,0,8,41
SE,201605,15,13,2,9,88
GR,201605,15,33,26,0,40
RO,201605,43,3,0,2,10
SE,201605,24,4,1,3,14
ES,201605,34,17,4,9,61
HR,201605,09,11,5,5,25
UK,201605,30,104,2,97,758
PT,201605,34,7,7,0,7
DE,201605,09,37,5,29,213
ES,201605,15,35,5,24,186
DE,201605,34,226,39,92,609
RO,201605,35,18,3,11,133
DE,201605,32,35,1,25,111
DE,201605,18,4,0,4,28
DE,201605,24,8,1,5,23
DE,201605,35,8,0,6,27
AT,201605,34,1,0,0,2
DE,201605,30,64,8,46,253
RO,201605,03,11,2,8,56
DE,201605,03,1,0,1,6
DE,201605,90,237,23,179,1635
IT,201605,22,3,2,1,5
UK,201605,33,312,34,251,2928
DK,201605,34,10,4,4,23
AT,201605,33,8,0,7,31
DE,201605,38,28,11,9,60
DE,201605,39,134,44,88,966
FR,201605,03,4,3,1,7
NL,201605,33,14,1,13,54
DK,201605,37,1,0,1,4
ES,201605,39,6,0,6,36
AT,201605,44,1,0,1,3
IT,201605,33,454,86,278,1886
NL,201605,34,17,2,5,44
IT,201605,32,7,1,5,24
ES,201605,24,12,2,5,32
GR,201605,09,71,45,20,127
NL,201605,22,1,0,0,2
BG,201605,33,327,57,259,4498
BE,201605,15,22,5,6,49
BE,201605,33,104,36,37,255
RO,201605,71,12,6,4,53
RO,201605,72,8,8,0,8
PL,201605,77,129,30,61,382
RO,201605,80,1,0,1,3
PL,201605,79,51,15,26,170
PL,201605,66,45,20,15,95
PL,201605,35,33,8,17,137
PL,201605,70,46,2,38,162
PL,201605,71,93,12,70,428
UK,201605,70,12,11,1,16
FR,201605,71,135,6,111,703
FR,201605,90,20,3,13,68
FR,201605,48,12,1,7,49
IT,201605,50,55,11,33,339
IT,201605,72,54,19,29,150
PL,201605,85,22,20,0,24
UK,201605,73,7,0,6,30
PL,201605,50,276,150,82,554
UK,201605,71,151,3,129,1339
DE,201605,60,41,5,26,472
CZ,201605,71,43,7,20,172
UK,201605,66,90,4,63,265
CZ,201605,80,6,1,3,20
UK,201605,15,32,9,10,67
EE,201605,73,5,4,1,8
UK,201605,60,288,23,238,22017
UK,201605,79,250,4,239,3850
RO,201605,50,31,16,14,141
RO,201605,90,14,7,7,51
RO,201605,92,1,1,0,1
RO,201605,64,6,5,0,7
HR,201605,71,9,1,5,27
RO,201605,66,17,7,3,33
RO,201605,79,32,11,14,105
SE,201605,98,4,0,2,15
CY,201605,70,2,0,2,8
SE,201605,79,88,3,80,994
SE,201605,72,21,2,16,162
SE,201605,71,62,8,52,377
PT,201605,79,4,0,4,31
SE,201605,60,23,2,20,115
SE,201605,35,30,1,28,479
ES,201605,71,60,1,57,891
SE,201605,90,28,5,20,132
ES,201605,50,71,26,40,399
ES,201605,90,64,8,54,524
ES,201605,60,25,7,10,65
DK,201605,79,3,0,1,7
DK,201605,72,6,1,4,20
IT,201605,60,9,1,3,21
IT,201605,90,168,119,43,436
DK,201605,71,10,0,10,43
NL,201605,90,51,0,45,343
NL,201605,72,13,1,11,87
IT,201605,80,5,0,1,17
DE,201605,22,18,5,11,627
DE,201605,77,24,5,14,95
NL,201605,98,4,2,2,12
DE,201605,72,55,30,21,152
FR,201605,79,24,6,14,74
ES,201605,79,38,2,34,214
NL,201605,32,7,2,0,12
DE,201605,55,12,0,5,35
ES,201605,48,5,3,2,12
NL,201605,85,10,5,3,215
FR,201605,98,1,1,0,1
DE,201605,71,154,14,109,707
BE,201605,66,15,4,10,52
IT,201605,92,14,11,0,17
DE,201605,79,52,4,42,257
DE,201605,73,5,3,2,15
DE,201605,64,12,4,3,36
IT,201605,71,19,4,15,194
NL,201605,64,2,0,2,6
IT,201605,55,27,12,15,112
NL,201605,77,10,0,10,107
DE,201605,80,11,4,2,22
DE,201605,75,18,2,11,55
UK,201605,77,27,0,27,104
UK,201605,85,249,21,194,2300
NL,201605,71,81,10,63,676
BG,201605,55,1,0,1,4
BE,201605,71,62,1,58,388
BG,201605,90,9,4,3,20
RO,201605,32,7,1,6,25
PL,201605,43,8,3,2,16
RO,201605,42,5,0,2,12
GR,201605,42,1,1,0,1
IT,201605,38,17,2,7,45
PL,201605,76,4,1,2,9
GR,201605,34,6,2,0,10
HR,201605,72,2,1,0,3
DE,201605,51,14,2,6,49
FR,201605,50,58,14,40,234
UK,201605,31,16,3,11,56
UK,201605,72,35,3,28,138
NO,201605,45,34,0,32,190
NO,201605,39,12,1,9,50
NO,201605,34,10,0,9,30
NO,201605,79,11,1,9,117
NO,201605,72,7,2,5,26
IS,201605,45,2,0,2,7
IS,201605,44,1,0,1,14
NO,201605,30,6,0,5,34
CH,201605,45,117,5,106,815
CH,201605,71,33,1,32,224
CH,201605,34,7,1,5,24
CH,201605,72,6,4,2,10
BE,201605,79,125,3,98,672
BE,201605,45,34,2,29,203
DE,201605,44,22,1,16,409
BG,201605,45,46,11,26,140
SE,201605,44,14,1,11,54
RO,201605,45,13,4,8,66
LV,201605,45,46,0,46,245
EE,201605,45,4,0,4,23
NL,201605,30,61,0,61,265
CZ,201605,22,1,0,1,3
CZ,201605,30,28,6,14,102
CZ,201605,16,5,3,0,7
CZ,201605,18,10,0,7,43
BG,201605,60,6,3,3,13
BG,201605,15,37,6,25,138
DE,201605,42,45,18,20,123
SE,201605,30,15,1,14,74
SE,201605,48,15,3,7,37
SE,201605,38,12,0,8,54
UK,201605,44,66,21,30,218
UK,201605,34,154,4,146,2868
PL,201605,60,25,8,7,54
PT,201605,33,69,48,21,235
MT,201605,33,24,0,23,95
PL,201605,48,17,12,3,31
CZ,201605,09,6,0,6,29
PL,201605,15,27,9,11,66
PL,201605,39,51,6,36,249
ES,201605,09,16,2,9,52
PL,201605,22,5,3,2,9
ES,201605,33,151,48,78,1121
EE,201605,39,6,1,4,18
EE,201605,32,12,1,11,62
BE,201605,65,3,0,3,11
BE,201605,90,43,0,37,193
HR,201605,34,7,4,1,13
ES,201605,77,15,3,10,150
FR,201605,34,14,1,12,47
IT,201605,30,8,1,6,29
CY,201605,33,31,13,1,50
FR,201605,35,13,3,9,52
BE,201605,72,25,9,15,98
NL,201605,50,22,0,19,90
NL,201605,60,23,2,18,97
CZ,201605,98,4,2,2,16
NL,201605,80,9,1,8,70
CZ,201605,66,6,2,2,12
CZ,201605,32,9,6,0,12
CZ,201605,77,30,8,20,278
CZ,201605,79,14,5,6,41
UK,201605,50,49,6,41,244
FR,201605,70,3,0,3,17
UK,201605,90,105,31,35,273
BG,201605,71,56,12,37,236
BG,201605,50,94,20,64,362
BE,201605,22,16,0,2,34
AT,201605,79,25,24,1,29
SE,201605,77,7,0,6,40
PL,201605,55,20,4,16,122
PL,201605,90,112,31,54,320
PL,201605,80,198,110,49,506
LT,201605,73,4,4,0,4
LT,201605,71,18,1,15,176
LV,201605,71,6,1,3,18
