country,ym,cpv_division,n,sb,ge3,sum_offers
FR,202007,71,134,55,77,938
FR,202007,30,24,4,15,79
RO,202007,45,590,29,561,5548
PL,202007,33,450,277,80,754
DE,202007,34,58,27,15,503
BG,202007,77,3,0,0,6
DE,202007,45,158,15,126,888
SI,202007,30,23,18,3,39
CZ,202007,71,11,5,6,55
RO,202007,33,5775,1738,3128,20458
AT,202007,34,7,2,4,16
HU,202007,33,36,9,23,238
CZ,202007,33,69,49,12,103
FR,202007,45,255,25,155,924
CZ,202007,77,172,67,75,1406
HR,202007,03,1,0,0,2
FR,202007,55,9,1,3,20
AT,202007,45,18,2,11,59
AT,202007,24,1,1,0,1
PT,202007,34,2,1,1,4
RO,202007,43,7,6,0,8
RO,202007,09,124,58,19,268
PL,202007,90,73,31,28,192
RO,202007,50,378,304,43,575
NL,202007,85,2,1,1,6
FR,202007,60,50,5,44,299
CZ,202007,45,13,5,8,52
SI,202007,15,823,378,224,1685
SI,202007,33,221,208,11,266
SI,202007,72,4,3,1,11
BE,202007,79,203,24,179,1156
CZ,202007,24,6,2,0,10
DE,202007,64,8,2,1,18
UK,202007,50,2,0,2,10
ES,202007,33,114,57,25,248
DE,202007,60,30,11,9,1441
FI,202007,79,24,0,24,96
MT,202007,33,1,0,1,4
FR,202007,50,60,4,36,215
RO,202007,15,1060,164,567,3336
FR,202007,14,4,2,0,6
ES,202007,71,12,1,11,92
FI,202007,90,6,0,4,18
CZ,202007,39,18,6,11,60
HR,202007,34,8,7,0,9
DE,202007,39,11,5,6,41
FR,202007,09,10,0,8,36
SE,202007,90,1,0,1,5
PT,202007,09,2,0,2,15
RO,202007,34,111,60,35,958
CZ,202007,30,75,25,41,229
UK,202007,85,98,26,65,1139
PL,202007,45,25,2,20,118
NL,202007,79,26,2,20,143
AT,202007,39,4,0,4,20
ES,202007,64,6,1,3,17
HU,202007,72,2,2,0,2
CZ,202007,35,7,4,2,13
PL,202007,72,6,4,0,8
CZ,202007,48,24,6,8,54
DE,202007,90,78,8,60,1028
BG,202007,09,7,6,1,10
BE,202007,50,12,6,4,24
FR,202007,77,23,1,18,140
ES,202007,50,30,5,19,97
SI,202007,90,15,10,4,35
UK,202007,66,8,5,2,15
PL,202007,38,11,10,1,13
DE,202007,71,90,11,65,540
NL,202007,72,6,3,2,12
LV,202007,72,1,1,0,1
SI,202007,79,4,3,0,5
ES,202007,90,11,1,9,65
DE,202007,66,1,1,0,1
DE,202007,75,237,2,234,11525
ES,202007,79,13,3,7,39
AT,202007,42,1,1,0,1
PL,202007,63,3,3,0,3
FR,202007,44,35,3,21,133
SK,202007,33,7,2,3,25
SE,202007,38,3,0,3,15
HU,202007,39,1,0,1,19
ES,202007,45,5,0,5,62
UK,202007,79,14,1,13,323
SE,202007,24,1,1,0,1
FR,202007,35,4,1,2,11
HR,202007,32,1,1,0,1
ES,202007,72,65,9,54,243
ES,202007,98,6,2,4,20
DE,202007,31,3,2,1,7
SI,202007,50,10,10,0,10
AT,202007,35,4,4,0,4
PL,202007,66,13,4,4,27
SK,202007,09,2,1,1,4
UK,202007,38,2,0,1,18
UK,202007,80,3,0,3,15
IT,202007,33,93,17,61,309
SI,202007,44,9,5,2,15
NL,202007,90,13,0,13,94
SI,202007,24,1,1,0,1
CZ,202007,80,36,33,2,41
PT,202007,50,5,0,5,28
PL,202007,39,16,5,9,61
HR,202007,48,1,1,0,1
PL,202007,79,20,7,4,43
PL,202007,32,4,4,0,4
PL,202007,50,20,10,9,41
FR,202007,34,40,8,18,109
PT,202007,90,11,0,3,27
RO,202007,44,12,1,11,61
PL,202007,77,20,6,10,62
BG,202007,33,9,1,8,65
AT,202007,50,3,1,1,10
FR,202007,33,98,23,56,449
RO,202007,71,28,10,11,93
CZ,202007,34,11,8,1,16
UK,202007,30,7,1,6,35
DE,202007,72,9,7,2,17
CZ,202007,32,6,1,4,19
NL,202007,30,3,0,1,10
CZ,202007,18,7,1,3,19
FR,202007,98,2,1,0,3
NL,202007,34,3,2,1,8
DE,202007,92,3,1,2,8
PL,202007,34,15,7,6,45
NO,202007,14,1,0,1,3
CZ,202007,79,22,11,7,55
NL,202007,09,4,1,3,19
AT,202007,60,1,0,0,2
IT,202007,38,3,1,1,7
PL,202007,30,26,11,7,52
DE,202007,30,34,4,28,128
IT,202007,34,5,3,0,7
FR,202007,72,147,9,134,921
RO,202007,39,126,26,96,595
PL,202007,09,9,1,2,21
DE,202007,44,4,0,4,24
IE,202007,71,6,0,6,108
RO,202007,30,168,63,87,821
FI,202007,60,12,0,8,38
LV,202007,09,6,2,2,14
RO,202007,14,5,3,0,7
NO,202007,35,1,0,0,2
AT,202007,90,2,0,1,10
CZ,202007,09,18,6,7,80
FR,202007,79,117,49,57,502
DK,202007,33,13,13,0,13
LT,202007,45,1,0,0,2
UK,202007,60,25,3,18,149
BG,202007,64,2,0,2,6
PL,202007,37,2,2,0,2
IT,202007,77,4,0,4,25
GR,202007,15,8,0,5,29
HU,202007,34,2,1,1,5
BE,202007,38,1,1,0,1
PL,202007,98,1,1,0,1
PL,202007,71,35,6,19,132
BE,202007,34,3,0,2,8
BG,202007,72,2,2,0,2
SI,202007,71,5,5,0,5
BG,202007,45,14,9,5,32
DE,202007,38,13,8,4,23
BG,202007,50,10,5,1,16
UK,202007,90,10,0,9,43
NL,202007,39,1,0,0,2
GR,202007,38,14,14,0,14
CZ,202007,98,25,1,0,49
IT,202007,48,2,1,0,3
CZ,202007,14,1,0,0,2
IT,202007,85,7,1,6,42
NL,202007,35,1,0,1,4
CY,202007,45,1,0,1,3
DE,202007,79,156,1,154,1515
IT,202007,79,34,3,30,148
CZ,202007,90,12,8,3,32
IT,202007,09,2,0,2,8
CZ,202007,73,8,0,8,64
ES,202007,38,4,2,1,8
IT,202007,90,14,4,7,41
DE,202007,73,1,0,1,4
ES,202007,92,5,0,5,42
GR,202007,33,4,3,0,5
HR,202007,50,8,8,0,8
GR,202007,09,7,5,1,11
NL,202007,45,2,0,2,17
SI,202007,09,10,8,0,12
SE,202007,45,5,0,3,17
IT,202007,66,7,3,3,19
DE,202007,35,8,7,1,16
IT,202007,71,15,0,15,167
BE,202007,30,6,0,5,32
IT,202007,50,4,4,0,4
AT,202007,33,2,2,0,2
BE,202007,45,3,0,2,13
SI,202007,98,3,3,0,3
SI,202007,18,2,2,0,2
SI,202007,22,2,1,1,37
ES,202007,55,4,0,4,36
FR,202007,39,16,3,9,50
RO,202007,72,245,133,0,357
NL,202007,71,3,0,2,15
CH,202007,72,4,0,2,40
SI,202007,03,3,3,0,3
FR,202007,66,22,2,12,61
CZ,202007,72,10,5,5,25
IT,202007,30,18,2,10,53
BG,202007,30,16,1,13,63
DE,202007,09,3,0,1,9
CH,202007,71,4,0,4,23
LV,202007,45,3,0,2,11
FR,202007,15,26,4,10,69
NL,202007,22,1,1,0,1
NO,202007,34,4,1,2,9
DE,202007,48,2,1,1,5
CZ,202007,50,14,14,0,14
NL,202007,50,23,2,18,62
PT,202007,33,3,3,0,3
UK,202007,45,24,7,11,154
LU,202007,34,9,5,2,15
DE,202007,50,2,0,2,9
FR,202007,90,15,2,8,70
CZ,202007,31,4,3,1,6
PL,202007,22,26,22,0,30
FR,202007,51,8,3,5,40
PL,202007,60,26,4,8,56
GR,202007,90,1,0,1,3
GR,202007,66,1,0,0,2
EE,202007,79,2,1,1,7
CY,202007,50,1,0,0,2
LT,202007,33,33,1,32,410
SI,202007,64,2,2,0,2
GR,202007,80,1,0,0,2
SE,202007,85,25,25,0,25
UK,202007,64,1,0,1,7
HR,202007,43,2,1,0,3
IT,202007,72,6,2,2,13
FR,202007,64,5,2,3,143
IT,202007,45,1,1,0,1
FR,202007,16,5,2,2,16
GR,202007,24,1,1,0,1
SI,202007,38,2,2,0,2
FI,202007,72,50,1,49,244
NL,202007,42,5,0,5,17
RO,202007,64,1,0,0,2
ES,202007,80,16,10,3,28
UK,202007,51,10,0,10,49
CZ,202007,55,2,0,2,6
ES,202007,77,1,0,1,7
SI,202007,60,30,10,12,68
GR,202007,60,2,2,0,2
LV,202007,44,4,0,4,12
HU,202007,30,1,0,0,2
CZ,202007,60,1,1,0,1
FR,202007,48,5,0,2,14
GR,202007,34,6,3,1,10
HR,202007,35,1,0,1,4
ES,202007,85,3,0,3,10
FR,202007,18,1,0,1,3
CZ,202007,38,16,11,2,24
BG,202007,66,1,0,1,6
FR,202007,31,3,2,1,5
CZ,202007,03,4,0,4,27
NO,202007,44,1,0,0,2
SK,202007,50,1,1,0,1
SI,202007,77,1,1,0,1
ES,202007,30,1,1,0,1
ES,202007,66,5,4,1,8
IT,202007,80,4,0,2,16
DE,202007,32,2,2,0,2
LV,202007,33,22,2,20,422
NO,202007,80,1,1,0,1
FR,202007,73,6,0,6,86
CH,202007,90,3,2,1,5
UK,202007,44,1,1,0,1
SI,202007,34,14,14,0,14
HR,202007,72,2,1,0,3
HR,202007,38,2,0,1,5
ES,202007,42,6,0,6,24
RO,202007,31,231,157,40,373
LV,202007,79,4,0,3,14
UK,202007,92,2,1,1,9
CZ,202007,42,5,1,3,13
