country,ym,cpv_division,n,sb,ge3,sum_offers
MT,201805,79,72,0,72,216
IT,201805,98,24,0,24,96
BE,201805,72,72,24,48,288
ES,201805,45,12,0,10,74
LV,201805,45,2,1,1,5
PL,201805,45,18,2,6,46
DE,201805,45,35,3,21,129
DE,201805,48,2,0,1,5
AT,201805,45,2,0,2,13
BG,201805,45,2,0,1,14
IE,201805,45,1,0,1,11
FR,201805,45,108,13,83,408
FR,201805,44,5,0,5,33
IT,201805,45,3,0,3,38
UK,201805,45,7,1,6,32
DE,201805,44,6,0,6,43
DE,201805,33,15,9,0,21
FI,201805,45,4,0,4,13
HU,201805,45,3,1,2,9
LT,201805,33,179,16,145,1423
ES,201805,33,64,21,41,554
PL,201805,33,463,259,93,824
PL,201805,34,87,18,56,362
PL,201805,66,7,5,2,13
LT,201805,34,2,0,2,7
SK,201805,03,1,0,0,2
ES,201805,16,6,6,0,6
SK,201805,09,1,0,1,5
SK,201805,34,6,0,4,19
IT,201805,33,12,8,2,21
PT,201805,34,1,0,1,5
LV,201805,42,2,0,2,6
HU,201805,42,1,1,0,1
LV,201805,34,13,0,6,36
NL,201805,39,1,0,0,2
HU,201805,34,3,1,0,5
PL,201805,35,10,10,0,10
CZ,201805,33,15,7,1,24
CZ,201805,39,6,3,2,22
CZ,201805,38,28,17,4,52
CZ,201805,31,9,0,3,21
CZ,201805,30,27,10,9,62
BE,201805,48,3,1,0,5
PL,201805,48,2,1,0,3
DE,201805,38,1,1,0,1
UK,201805,39,15,2,12,137
DE,201805,34,20,7,4,38
PL,201805,09,8,0,1,17
UK,201805,09,17,1,13,65
DE,201805,03,6,3,3,14
DE,201805,31,3,0,2,8
UK,201805,48,2,1,1,4
DE,201805,42,1,0,1,5
DE,201805,50,26,0,25,78
DE,201805,73,2,2,0,2
UK,201805,38,1,1,0,1
FR,201805,39,7,1,5,29
PL,201805,31,7,1,0,13
HR,201805,33,18,0,4,42
FR,201805,15,35,14,15,77
IT,201805,39,1,0,0,2
FR,201805,38,4,4,0,4
FR,201805,16,2,0,1,6
FR,201805,42,2,1,0,3
PL,201805,44,19,6,5,37
FI,201805,38,1,1,0,1
HR,201805,32,6,4,0,8
BG,201805,33,3,1,0,5
FR,201805,33,276,258,10,340
FR,201805,18,15,4,9,57
HU,201805,33,10,7,1,14
SE,201805,33,9,0,6,29
HU,201805,44,2,1,1,4
IT,201805,34,19,12,1,28
PL,201805,39,3,2,0,4
FR,201805,34,6,2,3,17
NL,201805,19,1,0,0,2
UK,201805,33,3,1,2,8
EE,201805,15,8,0,8,24
PL,201805,30,18,11,2,27
BE,201805,44,2,0,0,4
MT,201805,44,2,0,2,12
HR,201805,15,3,3,0,3
CZ,201805,42,5,3,1,9
HR,201805,38,2,2,0,2
SE,201805,15,9,0,8,66
DK,201805,30,5,0,5,18
SE,201805,34,1,0,1,3
ES,201805,38,6,4,1,9
PL,201805,15,11,2,0,20
IT,201805,31,3,0,3,11
FI,201805,31,2,0,1,5
FR,201805,22,1,0,1,3
PL,201805,32,2,1,0,3
CZ,201805,09,8,4,3,32
BG,201805,09,3,2,1,5
BG,201805,30,2,0,1,6
NL,201805,44,3,0,0,6
HU,201805,30,3,0,3,12
PL,201805,03,3,0,3,9
PL,201805,38,4,3,0,5
CZ,201805,32,4,1,2,12
FR,201805,09,1,0,0,2
PL,201805,50,62,37,7,99
ES,201805,71,20,1,18,342
HU,201805,79,1,0,1,3
PL,201805,90,25,14,8,69
ES,201805,98,3,0,3,14
ES,201805,79,11,1,9,52
PL,201805,77,11,7,2,20
SK,201805,50,1,1,0,1
IT,201805,71,1,0,1,6
DK,201805,90,13,0,12,62
LV,201805,71,1,1,0,1
LV,201805,90,1,1,0,1
NL,201805,71,3,0,3,30
NL,201805,79,7,1,5,132
NL,201805,90,6,2,3,23
LV,201805,63,1,1,0,1
NL,201805,31,2,0,2,8
PL,201805,71,29,5,18,96
SI,201805,90,10,3,3,21
CZ,201805,92,1,0,0,2
SI,201805,50,2,1,0,3
RO,201805,64,1,1,0,1
PT,201805,90,1,0,1,6
BE,201805,79,121,48,72,410
BE,201805,22,1,1,0,1
UK,201805,85,80,50,19,217
HR,201805,90,7,1,3,16
UK,201805,71,12,1,11,92
AT,201805,71,1,0,1,5
IE,201805,34,2,0,2,6
PL,201805,72,5,3,0,7
MT,201805,90,1,1,0,1
IE,201805,79,2,0,2,14
FR,201805,79,18,3,11,87
UK,201805,50,3,0,3,12
FR,201805,66,5,0,4,28
DE,201805,71,6,1,3,15
UK,201805,92,1,0,0,2
DE,201805,64,1,0,0,2
DE,201805,90,3,0,3,29
UK,201805,79,335,242,64,1246
UK,201805,66,2,1,1,5
PL,201805,63,3,1,1,6
