country,ym,cpv_division,n,sb,ge3,sum_offers
BA,201507,34,24,0,24,96
BE,201507,79,151,24,79,672
RO,201508,45,34,1,31,186
FR,201508,45,802,84,599,4058
CZ,201508,43,2,1,0,3
FI,201508,45,21,2,18,94
DE,201508,45,781,56,638,4754
CZ,201508,45,138,56,65,426
HU,201508,45,15,6,8,50
FR,201508,77,85,5,72,523
NL,201508,45,67,3,56,394
PL,201508,45,156,20,116,834
DE,201507,45,143,13,112,886
IT,201508,90,46,6,33,326
PL,201508,71,132,14,98,614
UK,201508,45,98,8,84,638
DE,201508,31,25,4,18,87
FR,201508,50,253,44,167,1091
GR,201508,45,2,0,2,16
SE,201508,45,65,3,55,328
AT,201507,45,7,0,7,47
DE,201508,42,22,11,6,44
FR,201508,44,118,23,79,464
FR,201508,70,15,6,5,31
FR,201508,35,62,13,38,189
ES,201508,45,11,2,6,121
CZ,201508,39,18,5,9,58
CY,201508,33,17,10,1,29
ES,201508,33,111,44,59,1127
RO,201508,48,10,4,4,24
RO,201508,33,1156,141,900,18703
RO,201508,39,4,2,2,8
FI,201508,42,1,0,1,5
CZ,201508,38,67,43,8,105
EE,201508,42,2,0,1,7
FI,201508,34,5,2,2,10
HU,201508,33,339,193,68,822
FR,201508,03,35,6,22,97
CZ,201508,33,105,31,34,240
CZ,201508,42,40,15,12,90
DE,201508,55,22,0,15,65
AT,201508,44,14,0,9,44
DE,201508,18,7,1,4,21
AT,201508,38,10,3,6,34
AT,201508,32,5,1,4,23
DE,201508,30,86,21,57,317
DE,201508,34,176,56,59,417
DE,201508,38,48,30,16,120
FR,201508,32,37,8,26,148
DE,201508,33,135,41,69,442
CZ,201508,48,35,12,10,78
UK,201508,31,37,0,37,280
UK,201508,92,5,0,3,31
UK,201508,33,336,15,299,4037
UK,201508,44,35,2,31,135
GR,201508,33,29,4,23,207
BG,201508,15,35,4,18,124
IT,201508,39,3,1,1,15
CZ,201508,44,9,1,6,43
IT,201508,33,515,150,248,1616
IT,201508,30,9,0,7,36
LV,201508,15,122,0,114,511
CZ,201508,09,6,4,1,9
ES,201508,39,5,1,3,28
CZ,201508,34,112,16,70,857
LV,201508,37,1,1,0,1
LV,201508,39,35,1,32,155
IT,201508,38,29,14,9,67
LV,201508,33,175,71,72,1130
PL,201508,33,5226,2506,1648,12711
LV,201508,42,18,10,4,34
UK,201508,22,41,0,41,511
ES,201508,65,3,0,2,11
ES,201508,18,12,2,9,39
FR,201508,33,231,35,170,4407
PL,201508,32,51,18,12,104
ES,201508,34,23,6,16,92
IT,201508,19,3,0,2,9
PL,201508,34,325,114,136,874
UK,201508,34,120,6,113,1410
PL,201508,15,11,4,6,27
PL,201508,38,270,180,30,414
PL,201508,30,193,67,65,459
DE,201508,48,15,10,5,30
BG,201508,33,286,30,224,3754
FR,201508,30,97,8,77,385
PL,201508,39,134,42,61,365
PL,201508,18,4,1,3,10
DE,201507,34,35,11,15,101
FR,201508,19,9,4,4,25
SE,201508,34,33,7,19,99
PL,201508,09,48,10,34,186
PL,201508,37,3,1,1,6
SE,201508,39,6,2,4,20
SE,201508,33,122,5,114,854
BG,201508,24,12,9,1,16
LT,201508,44,2,0,2,6
LT,201508,33,456,214,170,2709
LT,201508,42,7,1,4,27
BG,201508,09,15,9,6,35
LT,201508,38,22,14,1,31
SI,201508,33,149,25,98,1232
FR,201508,34,191,44,89,528
SK,201508,42,26,7,6,51
DE,201508,14,2,0,1,5
SK,201508,33,47,19,12,90
HR,201508,42,3,0,1,8
HR,201508,24,4,3,0,5
BG,201508,03,5,1,4,29
FR,201508,22,55,2,45,240
BE,201508,30,10,1,9,37
BE,201508,33,41,1,30,144
FR,201508,42,42,4,34,250
FR,201508,38,38,7,22,240
FR,201508,48,32,12,13,98
FR,201508,55,57,14,30,180
FR,201508,15,103,21,59,302
FR,201508,09,86,24,34,222
FR,201508,16,11,1,4,29
HR,201508,33,76,32,27,165
ES,201508,42,10,3,3,38
ES,201508,35,9,2,5,28
BG,201508,30,26,3,16,97
RO,201508,50,53,34,12,90
ES,201508,71,17,4,12,236
FI,201508,60,29,3,21,164
FR,201508,71,255,12,224,1922
FR,201508,79,309,25,240,2186
ES,201508,90,48,11,32,260
ES,201508,60,12,3,2,27
PT,201508,85,4,0,4,20
FR,201508,85,50,15,26,119
UK,201508,72,166,3,161,15084
UK,201508,50,134,28,99,685
HU,201508,72,6,6,0,6
UK,201508,60,240,18,172,1091
UK,201508,79,351,11,281,2941
FR,201508,60,880,86,706,24441
CZ,201508,66,6,4,1,10
DK,201508,72,42,29,8,69
DE,201508,79,38,5,22,153
AT,201508,90,19,1,17,138
AT,201508,79,7,1,4,27
FI,201508,98,1,0,0,2
DE,201508,90,254,20,186,1761
UK,201508,85,277,41,185,1929
AT,201508,72,8,1,4,22
DE,201508,75,28,6,17,87
ES,201508,63,10,4,5,37
DK,201508,90,50,7,37,239
UK,201508,90,190,2,173,955
UK,201508,35,53,1,52,389
CZ,201508,55,2,0,1,5
ES,201508,50,55,7,40,308
ES,201508,77,6,0,6,45
IT,201508,98,30,2,4,92
FR,201508,72,109,39,58,439
IT,201508,66,38,16,15,122
IT,201508,85,40,11,19,151
IT,201508,80,16,8,8,48
PL,201508,79,85,30,40,280
IT,201508,72,19,6,12,77
FR,201508,64,87,16,34,212
IT,201508,71,34,3,31,199
IT,201508,55,29,9,13,85
BE,201508,90,65,3,48,312
IT,201508,79,86,4,81,697
PL,201508,50,119,68,25,200
DE,201508,72,37,14,20,183
PL,201508,77,70,13,39,232
PL,201508,90,164,48,77,505
NL,201508,98,7,1,6,32
IT,201508,60,30,5,13,86
ES,201508,72,59,15,12,136
FR,201508,92,111,62,22,215
ES,201508,92,3,0,2,12
UK,201508,66,79,5,56,338
UK,201508,55,37,2,32,146
NL,201508,60,10,0,8,38
UK,201508,71,507,2,502,10826
FR,201508,90,325,47,185,1232
UK,201508,32,117,3,114,741
UK,201508,80,111,6,99,1648
HR,201508,71,14,3,8,44
FR,201508,75,12,3,7,45
CZ,201508,60,3,1,1,6
IE,201508,71,10,1,9,112
IT,201508,77,2,0,2,26
DE,201507,60,17,6,5,34
DE,201508,71,193,11,164,1186
BG,201508,90,6,3,2,14
SE,201508,77,2,0,2,7
SE,201508,71,253,2,248,3143
SE,201508,90,56,1,50,451
DE,201508,85,29,7,14,90
PL,201508,66,32,11,13,74
PL,201508,98,6,4,1,10
LT,201508,71,19,3,15,125
LT,201508,72,8,8,0,8
BG,201508,50,33,9,20,97
PL,201508,85,72,43,21,246
SK,201508,92,2,1,0,3
BG,201508,22,23,3,16,91
PL,201508,73,8,6,2,16
BG,201508,71,87,9,71,1321
SK,201508,79,8,4,4,18
SK,201508,72,15,13,2,19
BE,201508,66,29,4,19,86
BE,201508,18,13,2,7,41
BE,201508,71,22,1,18,93
ES,201508,80,2,0,2,10
CZ,201508,80,9,2,4,27
IT,201508,45,119,3,68,867
IT,201508,44,12,1,10,92
BG,201508,45,33,5,17,112
BE,201508,45,87,4,77,372
RO,201508,09,15,3,9,53
FI,201508,44,11,4,3,23
PL,201507,42,47,9,27,142
HU,201508,09,23,1,19,89
HU,201508,30,2,0,2,6
HU,201508,42,13,8,1,19
IT,201507,34,36,16,14,78
PL,201508,31,64,29,14,121
PL,201508,44,82,17,42,251
PL,201508,42,104,26,51,294
HR,201508,44,2,1,0,3
BG,201508,31,14,5,5,36
BG,201508,44,19,5,8,61
BE,201508,39,18,1,16,83
ES,201507,72,11,1,10,69
HR,201508,50,4,2,1,7
CZ,201508,76,2,0,0,4
BG,201508,76,1,0,0,2
BE,201508,77,3,0,3,25
MK,201508,44,22,6,11,57
MK,201508,32,2,0,2,6
RS,201508,98,1,0,1,6
NO,201508,45,41,0,31,191
NO,201508,42,1,0,1,4
NO,201508,32,3,0,3,11
NO,201508,33,17,0,14,148
NO,201508,65,1,0,1,6
NO,201508,71,36,0,35,347
NO,201508,92,1,0,1,3
CH,201508,45,67,2,54,333
CH,201508,31,3,0,2,14
CH,201508,48,2,0,2,19
CH,201508,32,10,0,7,40
CH,201508,90,3,0,2,13
CH,201508,71,32,1,31,183
CH,201508,98,8,1,6,52
BE,201507,77,146,49,25,268
LU,201507,30,24,0,0,48
DK,201508,45,42,1,34,182
AT,201508,45,43,1,39,281
DE,201508,51,4,0,3,26
DE,201508,44,37,4,29,197
AT,201508,70,1,0,1,3
DE,201508,39,36,7,26,176
IT,201508,34,23,9,8,61
UK,201508,15,73,34,33,191
MT,201508,31,1,0,1,11
HU,201508,34,41,32,4,56
FI,201508,33,11,3,5,41
BG,201508,35,4,1,2,17
FI,201508,09,5,0,5,52
IT,201508,15,35,11,15,93
DK,201508,34,15,4,8,57
IT,201508,09,12,2,8,34
IT,201508,32,4,2,0,6
SK,201508,15,5,0,5,20
SK,201508,30,13,0,12,57
HU,201508,44,8,6,2,18
HU,201508,15,34,4,27,288
HU,201508,35,2,1,1,4
FR,201508,39,117,14,83,424
SE,201508,18,7,0,6,49
SK,201508,18,1,1,0,1
SE,201508,44,13,2,10,45
ES,201508,09,17,0,15,76
UK,201508,48,22,6,15,123
GR,201508,09,36,35,0,37
DE,201508,22,84,1,81,3084
SK,201508,34,14,0,12,61
MT,201508,33,10,3,6,45
CY,201508,32,1,0,1,3
AT,201508,18,1,0,0,2
DE,201508,98,6,0,5,24
DE,201508,09,136,11,107,824
DE,201507,35,18,6,4,34
