country,ym,cpv_division,n,sb,ge3,sum_offers
HU,202008,64,24,0,0,48
PT,202008,73,24,0,24,72
PT,202008,66,41,0,0,82
BE,202008,79,42,1,38,469
BE,202008,66,121,120,0,122
BE,202008,73,48,0,48,576
DE,202008,45,184,11,141,1040
DK,202008,45,4,2,2,9
FR,202008,45,246,41,168,1044
BG,202008,45,20,3,12,89
LU,202008,45,8,2,4,21
RO,202008,45,137,93,35,275
SK,202008,45,3,0,0,6
HR,202008,45,16,0,16,63
PL,202008,45,28,2,21,107
SI,202008,45,1,0,0,2
CZ,202008,45,11,0,10,70
LT,202008,42,1,0,1,3
FI,202008,09,3,0,2,24
DE,202008,30,28,7,14,83
DE,202008,42,2,1,1,6
FR,202008,44,27,5,12,84
DE,202008,24,41,7,22,122
FR,202008,42,10,3,6,35
BG,202008,09,8,3,5,27
LT,202008,39,1,0,1,5
LT,202008,15,14,0,14,86
FR,202008,33,50,10,35,291
DE,202008,34,80,10,59,313
BG,202008,15,12,3,5,26
AT,202008,15,1,1,0,1
ES,202008,33,32,19,9,61
ES,202008,18,18,0,17,95
FR,202008,15,36,21,8,59
FI,202008,38,1,0,0,2
DE,202008,39,16,4,10,59
FR,202008,24,9,4,4,20
FR,202008,34,64,29,27,219
GR,202008,09,1,0,1,3
FR,202008,48,3,1,1,6
AT,202008,32,6,3,0,9
DE,202008,38,7,5,0,9
IT,202008,33,47,11,27,181
LT,202008,33,96,30,43,679
BG,202008,33,46,17,25,222
FR,202008,09,22,1,20,86
BG,202008,39,3,1,1,7
SE,202008,33,9,0,9,54
FR,202008,37,2,0,2,6
FI,202008,33,15,5,5,47
SE,202008,39,5,0,4,17
FR,202008,38,3,3,0,3
BG,202008,31,2,1,0,3
BG,202008,48,1,1,0,1
FR,202008,16,5,0,5,20
SE,202008,38,1,1,0,1
FI,202008,39,1,0,1,3
LT,202008,09,1,0,1,3
ES,202008,15,14,1,13,70
SE,202008,44,2,0,1,5
IT,202008,34,5,3,0,7
FR,202008,18,3,2,0,4
ES,202008,31,5,3,1,9
PL,202008,33,1053,439,384,2494
BG,202008,30,2,1,1,4
ES,202008,35,6,1,5,24
DE,202008,48,9,4,2,18
DE,202008,33,34,23,3,48
DE,202008,09,6,0,2,16
BE,202008,09,1,0,1,3
DE,202008,31,9,4,4,25
DE,202008,18,6,3,2,20
AT,202008,33,40,0,40,453
FR,202008,39,9,2,6,29
AT,202008,39,1,1,0,1
IE,202008,33,25,0,25,675
IE,202008,38,2,0,0,4
PT,202008,44,2,0,1,7
HU,202008,33,23,13,6,43
DK,202008,38,1,0,1,3
IE,202008,39,33,0,32,333
PL,202008,39,15,1,6,55
DE,202008,44,3,1,2,7
FR,202008,32,4,0,4,17
PT,202008,32,2,1,0,3
PL,202008,09,23,5,16,89
PL,202008,30,43,11,16,115
LV,202008,33,27,18,5,42
LV,202008,15,33,4,23,112
LV,202008,42,1,1,0,1
LV,202008,38,22,2,18,91
RO,202008,33,3834,1543,1743,15291
LV,202008,48,1,1,0,1
CZ,202008,34,8,4,1,14
SK,202008,30,1,0,1,3
SK,202008,33,5,1,4,17
SK,202008,09,1,0,0,2
