country,ym,cpv_division,n,sb,ge3,sum_offers
IE,201804,79,344,217,4,491
BE,201804,79,131,25,55,411
AT,201804,45,91,6,70,368
AT,201804,51,1,1,0,1
DE,201804,45,975,115,715,5362
FR,201804,45,1470,163,1027,6520
UK,201804,45,106,19,78,544
PL,201804,45,165,36,94,513
MT,201804,45,12,1,10,57
HU,201804,45,277,5,267,1029
SE,201804,45,75,5,55,364
SE,201804,50,13,2,9,40
BE,201804,45,47,6,31,183
IT,201804,45,47,3,41,764
DE,201804,98,27,7,16,116
DE,201804,42,65,19,31,185
DE,201804,77,145,5,133,1419
DE,201804,34,319,97,123,952
AT,201804,44,8,1,5,26
AT,201804,42,2,1,1,4
MQ,201804,45,17,0,12,59
FR,201804,77,136,23,86,465
DK,201804,45,31,3,24,113
SI,201804,45,17,11,5,54
CZ,201804,45,91,36,44,341
DE,201804,44,46,14,29,174
FI,201804,45,50,0,44,209
BG,201804,45,79,19,48,289
DE,201804,39,33,8,19,154
LT,201804,45,6,2,3,14
PL,201804,15,85,21,34,189
DE,201804,48,37,18,15,115
IT,201804,33,1106,396,469,3347
DE,201804,38,80,56,17,166
UK,201804,48,35,9,24,145
CZ,201804,44,64,15,25,161
PL,201804,33,5075,2962,1157,9493
PL,201804,30,207,62,93,487
UK,201804,24,12,1,10,120
CZ,201804,48,57,25,22,135
DE,201804,19,1,0,1,3
IT,201804,92,13,4,7,36
IT,201804,30,6,1,1,15
PL,201804,09,83,35,33,199
SE,201804,09,13,0,8,42
PL,201804,48,53,19,27,204
SK,201804,38,5,0,5,17
LT,201804,33,1085,246,661,7530
NL,201804,19,1,0,1,4
NL,201804,48,16,4,8,41
DK,201804,33,101,33,42,278
NL,201804,37,2,0,2,12
SE,201804,33,266,19,217,4195
PL,201804,38,62,24,21,126
LV,201804,37,1,1,0,1
ES,201804,34,70,20,33,221
ES,201804,42,3,1,2,9
LV,201804,34,32,0,29,222
SK,201804,42,17,1,9,42
PT,201804,34,13,2,7,38
CZ,201804,32,30,20,6,57
CZ,201804,33,863,579,102,1330
SK,201804,33,98,36,28,191
SK,201804,15,2,1,1,4
HU,201804,38,51,24,14,111
ES,201804,30,25,4,15,77
ES,201804,48,14,3,9,46
ES,201804,24,7,1,6,21
SE,201804,31,13,0,13,56
PT,201804,33,98,22,67,714
NL,201804,22,7,3,3,14
BE,201804,22,4,0,2,15
FR,201804,30,175,22,135,912
DE,201804,33,242,98,121,946
UK,201804,33,142,17,111,1193
UK,201804,15,26,0,19,112
UK,201804,34,53,7,41,787
DE,201804,22,10,0,8,288
DE,201804,72,71,36,25,189
LV,201804,33,137,31,97,1194
DE,201804,31,41,18,19,110
DE,201804,16,6,3,1,11
CZ,201804,31,14,11,3,20
FR,201804,34,240,56,125,677
BE,201804,34,28,9,9,61
FR,201804,35,25,9,12,61
FR,201804,15,234,39,162,1341
ES,201804,33,446,143,234,1974
ES,201804,22,15,6,6,49
FR,201804,16,23,9,10,56
FR,201804,19,14,2,10,39
BE,201804,09,7,3,2,16
BE,201804,18,7,4,2,26
FR,201804,48,46,12,26,139
DE,201804,30,126,29,48,312
FR,201804,33,653,257,303,6644
FR,201804,66,146,32,74,426
FR,201804,39,233,63,129,833
FR,201804,32,48,8,28,237
FR,201804,44,192,39,114,1039
FI,201804,48,7,4,2,12
UK,201804,39,27,2,25,451
FR,201804,37,47,5,39,263
NL,201804,77,53,6,42,268
ES,201804,09,39,4,33,157
FR,201804,03,27,6,15,84
SI,201804,15,2792,1592,712,5390
ES,201804,15,50,7,30,168
PL,201804,44,159,48,61,412
NL,201804,90,37,6,25,151
FR,201804,09,91,17,54,274
DE,201804,80,56,17,26,153
HR,201804,66,12,3,3,25
SE,201804,38,17,7,7,36
NL,201804,03,2,0,0,4
CZ,201804,30,284,114,90,813
FR,201804,18,60,6,36,211
HR,201804,43,4,4,0,4
CZ,201804,24,46,19,14,98
UK,201804,42,31,4,24,239
DE,201804,24,6,3,2,13
FR,201804,22,66,9,50,403
NL,201804,30,21,5,13,57
SE,201804,18,7,0,6,27
CZ,201804,09,53,14,29,311
SE,201804,37,13,0,12,203
NL,201804,32,9,1,8,30
EE,201804,18,9,2,7,43
BG,201804,33,258,16,227,5702
UK,201804,03,19,5,6,44
EE,201804,38,6,4,1,10
FR,201804,31,86,11,52,258
CZ,201804,42,36,19,8,64
CZ,201804,38,88,62,8,125
MT,201804,33,18,1,15,76
IT,201804,31,12,6,4,41
HU,201804,15,58,11,32,161
SE,201804,34,52,7,30,245
DE,201804,66,50,28,14,222
FI,201804,39,15,2,11,70
SK,201804,18,1,0,0,2
BG,201804,34,41,23,10,75
UK,201804,31,19,0,16,101
AT,201804,24,2,1,0,3
DE,201804,32,33,8,20,113
UK,201804,85,831,293,416,4339
DE,201804,79,218,17,181,2814
ES,201804,72,94,30,39,252
ES,201804,50,95,24,61,447
PL,201804,50,114,81,22,193
DE,201804,71,323,56,209,1326
FR,201804,71,483,47,389,3656
IT,201804,98,19,2,13,58
FR,201804,72,127,30,70,427
FR,201804,55,56,14,28,147
UK,201804,38,19,3,10,52
IT,201804,60,18,7,9,52
UK,201804,50,57,9,40,268
FR,201804,50,278,73,136,863
IT,201804,85,53,16,33,522
FI,201804,14,2,0,1,5
PL,201804,71,119,26,64,409
SE,201804,90,42,4,34,197
SE,201804,63,2,0,2,9
PL,201804,72,38,25,6,62
IT,201804,66,98,32,41,258
NL,201804,45,74,5,62,514
LT,201804,64,13,1,0,25
PL,201804,90,211,67,86,560
NL,201804,79,129,4,118,1347
PL,201804,79,140,35,76,476
DK,201804,71,61,1,45,229
SE,201804,66,16,0,13,72
SE,201804,71,314,15,289,8047
LV,201804,90,12,0,10,35
ES,201804,79,47,12,27,183
LV,201804,71,8,1,7,26
LV,201804,79,3,1,1,7
SK,201804,77,153,15,114,783
CZ,201804,79,242,122,45,526
ES,201804,71,112,7,96,1304
SE,201804,72,15,4,9,72
SE,201804,77,26,1,22,313
SE,201804,75,9,0,9,79
IT,201804,90,113,72,35,403
PL,201804,77,278,163,56,535
PL,201804,66,42,23,9,76
UK,201804,72,22,9,11,78
IE,201804,75,10,10,0,10
UK,201804,37,14,1,13,170
UK,201804,90,57,3,39,313
UK,201804,60,318,62,232,1954
UK,201804,35,15,4,10,47
UK,201804,79,133,20,96,775
IE,201804,85,4,0,4,28
FR,201804,80,159,15,121,2937
FR,201804,79,456,72,308,2258
FR,201804,70,15,2,10,86
FR,201804,90,452,63,286,2277
ES,201804,90,124,22,84,607
DE,201804,60,82,23,44,267
FR,201804,64,35,10,18,88
DE,201804,90,287,28,224,3027
GR,201804,45,13,0,13,103
FR,201804,60,101,11,78,972
NL,201804,72,47,27,14,108
DE,201804,85,47,11,29,152
DE,201804,75,93,11,63,603
FR,201804,98,13,2,10,46
UK,201804,18,16,0,15,75
BE,201804,90,30,4,14,77
UK,201804,80,87,42,39,737
UK,201804,66,184,60,87,562
FR,201804,75,28,15,8,67
UK,201804,71,104,7,92,964
CZ,201804,75,7,2,1,13
HR,201804,71,10,3,6,32
BG,201804,22,21,12,9,73
ES,201804,92,15,3,8,48
ES,201804,60,45,26,12,89
BG,201804,79,64,3,35,254
BG,201804,72,8,5,2,13
UK,201804,75,13,5,4,26
UK,201804,98,21,11,5,49
CY,201804,79,2,0,2,24
ES,201804,77,29,3,20,388
SE,201804,60,37,2,33,222
ES,201804,64,11,7,2,19
UK,201804,77,62,3,51,395
LU,201804,79,74,1,49,246
FR,201804,92,47,9,20,134
CZ,201804,85,10,10,0,10
IT,201804,71,54,0,48,382
FI,201804,85,34,4,28,449
DK,201804,90,43,0,40,229
NL,201804,71,31,5,23,138
HU,201804,72,18,16,1,23
DK,201804,39,9,1,8,38
ES,201804,66,26,9,12,74
AT,201804,71,26,1,23,187
