country,ym,cpv_division,n,sb,ge3,sum_offers
LU,201508,48,25,24,1,30
FR,201508,45,127,11,91,608
DE,201508,30,9,2,7,40
DE,201508,45,214,10,138,1072
DE,201508,44,16,1,12,73
DE,201508,39,4,1,1,13
DE,201509,45,756,49,632,4736
ES,201508,45,9,2,7,133
DE,201508,31,3,1,2,18
PL,201508,45,29,0,24,152
DE,201509,30,49,13,31,197
CZ,201509,45,105,40,59,322
PL,201508,71,27,5,11,93
SE,201508,45,18,0,17,248
DE,201509,42,44,10,14,112
DK,201508,45,5,0,4,16
RO,201508,45,5,2,2,10
FR,201508,34,30,12,9,63
FR,201508,50,37,4,24,105
DE,201509,44,40,3,30,195
DK,201509,45,22,4,18,92
DE,201508,38,9,3,6,25
ES,201508,33,2,2,0,2
ES,201508,39,2,0,0,4
BG,201508,33,44,1,41,1064
ES,201508,44,2,0,2,8
BG,201508,09,2,2,0,2
GR,201508,33,25,0,25,491
BG,201508,15,6,0,4,19
BG,201508,39,1,0,1,3
BG,201508,30,3,2,0,4
HU,201508,33,13,11,0,15
HU,201508,38,1,0,0,2
HU,201508,09,1,0,1,4
PL,201508,33,937,472,265,2072
EE,201508,42,2,0,0,4
EE,201508,24,1,1,0,1
UK,201508,48,2,0,2,8
IE,201508,48,1,0,0,2
UK,201508,32,1,1,0,1
DE,201508,33,16,0,7,45
LV,201508,33,103,32,49,288
UK,201508,18,1,0,1,4
IT,201508,48,2,2,0,2
LV,201508,09,9,1,8,32
ES,201508,38,1,1,0,1
LV,201508,38,1,0,0,2
IE,201508,16,5,0,5,16
UK,201508,33,321,0,321,7343
LV,201508,34,3,0,1,8
SI,201508,34,8,8,0,8
ES,201508,24,2,1,1,4
LV,201508,15,30,3,22,128
LV,201508,44,1,1,0,1
LV,201508,48,3,1,2,9
CY,201508,38,1,0,1,4
IT,201508,18,1,0,0,2
DE,201508,34,62,16,24,148
LT,201508,33,33,19,8,67
DE,201508,09,13,4,9,57
LT,201508,38,4,1,1,9
DE,201508,73,1,1,0,1
PL,201508,48,23,16,5,41
LT,201508,32,1,1,0,1
PL,201508,34,58,25,24,179
PL,201508,39,28,6,17,86
FR,201508,31,7,1,3,22
