country,ym,cpv_division,n,sb,ge3,sum_offers
DE,201905,71,156,36,57,404
CH,201905,90,4,0,0,8
PL,201905,33,556,358,97,925
HR,201905,71,5,3,2,9
RO,201905,33,731,166,476,6623
RO,201905,03,13,3,5,36
SE,201905,14,1,0,1,3
ES,201905,60,16,6,3,33
PL,201905,31,11,1,9,31
FR,201905,79,17,4,12,78
NL,201905,85,10,2,6,32
DE,201905,33,10,7,0,13
LT,201905,85,1,1,0,1
FR,201905,45,108,13,82,1372
FI,201905,98,1,0,0,2
LV,201905,77,38,3,34,218
UK,201905,60,292,4,280,40478
DE,201905,45,102,11,66,397
ES,201905,09,10,1,5,28
IT,201905,71,8,0,8,31
IT,201905,50,8,2,5,36
SE,201905,79,17,1,12,70
DE,201905,90,38,3,30,323
CZ,201905,45,8,4,4,18
FR,201905,50,6,3,0,9
BG,201905,33,56,12,42,602
FR,201905,72,3,0,2,8
ES,201905,33,121,62,30,278
HR,201905,39,6,5,1,10
PL,201905,90,22,6,12,56
FI,201905,80,2,0,1,6
GR,201905,22,2,1,0,3
FR,201905,71,41,6,24,155
BE,201905,33,2,1,1,7
CZ,201905,34,3,2,0,4
RO,201905,90,12,12,0,12
ES,201905,79,17,4,9,52
UK,201905,85,90,35,46,309
PL,201905,64,7,4,1,12
PL,201905,77,27,7,16,89
NO,201905,90,2,1,1,12
RO,201905,30,12,0,10,267
DE,201905,35,2,1,0,3
ES,201905,64,4,3,1,12
PL,201905,35,25,16,5,39
IT,201905,34,10,6,3,17
NO,201905,45,18,2,10,56
LT,201905,77,19,12,7,37
DE,201905,64,4,0,2,16
CZ,201905,39,9,4,1,18
IT,201905,30,3,0,1,10
UK,201905,48,4,0,3,15
CH,201905,45,9,0,9,45
PL,201905,15,4,2,1,7
FR,201905,34,18,1,9,62
CZ,201905,09,10,0,10,104
ES,201905,65,1,0,1,4
CZ,201905,33,46,29,7,73
BG,201905,09,6,5,0,7
UK,201905,44,18,3,14,76
FR,201905,60,38,16,14,85
RO,201905,60,82,7,74,521
GR,201905,33,15,2,11,84
IT,201905,48,2,1,1,5
FI,201905,60,1,0,1,5
PT,201905,79,1,0,1,5
EE,201905,34,1,0,0,2
SE,201905,34,7,0,5,19
FR,201905,22,11,1,9,36
PL,201905,71,26,6,17,90
BG,201905,90,4,1,1,9
IT,201905,90,5,2,3,16
SE,201905,33,14,0,14,238
ES,201905,30,2,0,2,25
UK,201905,71,19,1,17,84
UK,201905,79,21,1,19,173
DE,201905,85,7,1,1,14
RO,201905,15,169,60,69,456
MK,201905,34,4,3,1,6
SI,201905,15,95,72,11,132
ES,201905,90,21,0,21,1269
DE,201905,34,27,12,12,72
NL,201905,79,7,0,5,36
PT,201905,33,32,30,1,89
LV,201905,33,10,1,4,27
FR,201905,77,24,3,19,88
HU,201905,42,3,0,1,7
FR,201905,33,53,4,43,937
NO,201905,09,1,0,1,5
RO,201905,50,44,23,13,128
BG,201905,50,13,3,10,96
SI,201905,30,7,6,0,8
UK,201905,45,30,4,21,164
UK,201905,90,37,4,28,513
ES,201905,50,15,6,6,69
DE,201905,42,3,2,1,6
CZ,201905,65,1,1,0,1
BG,201905,79,4,0,3,16
PL,201905,45,11,0,7,34
GR,201905,15,4,0,1,9
SE,201905,35,1,1,0,1
AT,201905,71,3,2,1,8
LT,201905,50,3,1,1,6
ES,201905,48,17,8,5,32
PL,201905,34,8,4,0,12
PL,201905,09,12,6,3,23
IT,201905,45,19,1,17,415
LT,201905,42,7,2,0,12
GR,201905,30,13,2,10,34
BG,201905,22,1,0,1,3
GR,201905,72,1,0,1,3
UK,201905,63,2,0,1,6
DE,201905,72,10,6,2,22
CH,201905,79,8,0,8,70
ES,201905,85,10,4,3,23
RO,201905,85,2,2,0,2
BE,201905,71,1,0,1,3
IT,201905,85,8,0,7,80
ES,201905,42,1,1,0,1
SE,201905,66,1,0,0,2
CH,201905,71,3,0,3,25
ES,201905,77,6,2,1,14
UK,201905,73,1,0,1,4
UK,201905,80,10,0,9,257
DE,201905,22,1,1,0,1
IT,201905,79,9,2,2,22
DE,201905,09,4,0,2,12
FR,201905,32,4,0,3,20
DE,201905,77,14,4,10,42
PL,201905,60,3,1,0,5
GR,201905,45,2,0,2,32
BE,201905,79,49,48,1,55
BG,201905,34,6,2,3,20
PL,201905,39,9,2,6,34
LV,201905,09,18,0,18,54
IT,201905,31,9,7,1,13
DE,201905,60,28,9,15,95
BE,201905,15,13,0,10,42
ES,201905,34,13,5,6,32
DE,201905,30,6,0,6,29
UK,201905,64,1,0,1,3
DK,201905,33,1,1,0,1
BG,201905,77,4,1,3,14
PL,201905,85,1,0,1,6
FR,201905,15,33,2,22,112
CZ,201905,30,5,1,4,14
ES,201905,92,4,3,1,7
PL,201905,66,12,7,0,17
GR,201905,09,5,5,0,5
RO,201905,64,3,3,0,3
GR,201905,92,2,1,0,3
PT,201905,34,4,0,4,32
FI,201905,39,2,0,2,14
CZ,201905,31,2,1,0,3
IT,201905,33,127,7,108,946
LV,201905,19,1,1,0,1
BG,201905,48,9,6,3,17
SI,201905,72,2,2,0,2
DE,201905,79,6,2,3,20
FR,201905,55,31,1,28,339
SE,201905,39,4,0,4,24
CH,201905,38,4,0,3,11
IT,201905,42,3,1,0,5
CH,201905,44,2,0,1,8
BG,201905,16,10,1,9,46
SE,201905,15,4,0,4,18
BE,201905,77,15,0,7,37
PL,201905,38,17,10,2,27
EE,201905,42,1,0,1,5
FR,201905,48,2,1,1,5
DE,201905,92,2,0,0,4
DE,201905,18,3,1,2,9
LT,201905,90,2,0,1,5
BE,201905,19,10,8,0,12
LT,201905,48,2,1,1,4
LT,201905,72,3,1,1,6
FR,201905,90,27,3,23,86
CZ,201905,32,4,2,1,7
BE,201905,45,3,0,2,10
RO,201905,48,2,0,0,4
MK,201905,33,6,5,0,7
DE,201905,48,3,0,3,16
ES,201905,72,27,9,11,65
PL,201905,98,8,7,0,9
NL,201905,50,2,0,0,4
ES,201905,45,5,1,4,46
CH,201905,80,2,0,0,4
PT,201905,66,8,3,3,20
SE,201905,90,2,1,1,6
DE,201905,55,5,0,5,18
UK,201905,75,5,2,2,11
HR,201905,19,1,1,0,1
DE,201905,39,7,0,7,44
FI,201905,33,1,1,0,1
AT,201905,50,4,1,2,9
EE,201905,63,3,0,3,15
ES,201905,71,18,1,17,327
FR,201905,31,5,0,4,22
RO,201905,09,2,0,1,5
ES,201905,38,5,5,0,5
NL,201905,77,3,0,3,20
BG,201905,45,11,4,6,29
DK,201905,72,68,0,68,865
UK,201905,55,1,1,0,1
HU,201905,79,5,1,2,12
EE,201905,66,2,0,0,4
IT,201905,44,5,1,3,12
CH,201905,50,1,0,0,2
ES,201905,73,4,1,2,9
LT,201905,45,1,0,1,3
IT,201905,72,2,2,0,2
DE,201905,38,2,2,0,2
FR,201905,64,3,0,3,13
SK,201905,45,1,0,1,4
LT,201905,15,1,1,0,1
HU,201905,34,3,0,1,8
DE,201905,73,1,1,0,1
HU,201905,65,1,1,0,1
FR,201905,14,5,1,0,9
LV,201905,31,1,0,0,2
RO,201905,34,6,4,2,10
SI,201905,33,53,50,3,68
GR,201905,44,1,0,0,2
BE,201905,90,80,72,8,142
SK,201905,55,1,0,0,2
SE,201905,98,1,0,0,2
MK,201905,38,13,2,8,49
MK,201905,45,2,0,2,11
RO,201905,32,12,1,9,66
PL,201905,79,12,9,3,23
FI,201905,15,1,0,1,3
FR,201905,19,4,3,1,6
UK,201905,39,6,0,6,53
ES,201905,80,2,0,2,21
EE,201905,80,1,1,0,1
ES,201905,75,1,0,1,3
BG,201905,44,2,1,0,3
LT,201905,03,1,1,0,1
NL,201905,72,1,1,0,1
ES,201905,63,3,1,1,10
IT,201905,35,1,0,1,3
SK,201905,33,2,1,1,5
DE,201905,44,6,0,3,17
UK,201905,03,1,0,0,2
FI,201905,79,1,0,0,2
GR,201905,37,1,0,1,3
HU,201905,33,15,7,4,32
SE,201905,72,2,1,1,6
NO,201905,30,1,1,0,1
FI,201905,71,3,0,3,15
CH,201905,42,4,1,0,7
CY,201905,50,1,0,1,4
SI,201905,77,1,0,0,2
BG,201905,63,1,0,1,4
NO,201905,34,3,0,1,7
ES,201905,31,6,0,6,40
PL,201905,50,16,7,8,41
DE,201905,50,3,2,0,4
DE,201905,16,1,1,0,1
CH,201905,72,2,0,0,4
FR,201905,35,6,2,4,15
SI,201905,55,2,2,0,2
BG,201905,42,3,0,2,12
RO,201905,77,21,12,3,34
CZ,201905,79,4,1,2,13
RO,201905,79,9,2,6,68
NO,201905,72,9,0,8,106
EE,201905,44,1,1,0,1
DK,201905,90,1,0,1,3
SI,201905,45,2,1,1,4
LT,201905,33,5,2,0,8
CH,201905,34,4,3,1,7
PT,201905,09,1,0,1,4
SI,201905,18,2,2,0,2
LT,201905,44,3,2,0,4
ES,201905,39,6,1,5,23
ES,201905,66,1,1,0,1
IE,201905,43,1,0,1,3
HU,201905,71,9,1,7,28
DE,201905,75,5,4,1,9
CZ,201905,24,4,4,0,4
LV,201905,72,5,1,4,29
HU,201905,45,6,3,3,13
ES,201905,18,14,0,14,193
LV,201905,24,3,3,0,3
PT,201905,72,2,1,1,10
FR,201905,44,1,0,0,2
UK,201905,50,10,2,7,47
SI,201905,09,3,1,2,7
MK,201905,09,2,0,0,4
BE,201905,30,1,0,1,3
FR,201905,39,4,0,4,20
FR,201905,80,98,51,18,179
CZ,201905,80,1,0,1,5
ES,201905,35,2,0,2,16
BG,201905,41,1,1,0,1
FR,201905,70,2,2,0,2
PL,201905,80,32,30,2,36
GR,201905,31,1,1,0,1
HR,201905,72,2,1,1,5
UK,201905,34,1,0,1,5
GR,201905,38,2,1,1,4
RO,201905,45,9,3,3,31
RO,201905,31,2,2,0,2
NO,201905,33,5,0,5,27
DE,201905,66,1,1,0,1
IT,201905,92,1,0,1,4
HU,201905,64,1,0,0,2
ES,201905,32,2,0,2,13
NL,201905,66,1,0,1,3
FR,201905,92,2,1,0,3
FR,201905,09,9,0,5,32
NO,201905,60,1,0,0,2
SK,201905,50,2,1,0,3
DE,201905,43,5,3,2,11
CZ,201905,38,5,4,1,7
SE,201905,38,2,2,0,2
HR,201905,45,8,6,0,10
GR,201905,60,8,2,5,33
SI,201905,48,1,0,0,2
MK,201905,55,1,0,1,4
NL,201905,64,1,0,1,3
DK,201905,45,6,0,1,17
RO,201905,72,5,4,0,6
ES,201905,98,7,4,3,19
DK,201905,34,1,1,0,1
CZ,201905,42,1,1,0,1
ES,201905,44,2,0,2,7
UK,201905,72,2,0,2,7
IE,201905,30,1,0,1,4
IT,201905,55,1,0,1,5
LT,201905,63,1,0,1,7
PT,201905,85,1,1,0,1
FR,201905,18,2,0,2,17
FR,201905,30,2,0,2,10
FR,201905,37,1,1,0,1
HR,201905,09,3,2,1,5
UK,201905,33,1,0,1,3
LT,201905,73,1,0,1,3
DE,201905,31,1,0,1,5
PL,201905,30,9,3,4,20
SK,201905,34,1,1,0,1
UK,201905,77,3,1,2,13
BG,201905,72,4,3,0,5
SE,201905,71,2,1,1,6
UK,201905,51,1,0,1,4
EE,201905,90,1,0,1,3
CH,201905,33,1,1,0,1
GR,201905,79,157,38,0,276
IT,201905,32,3,1,2,7
ES,201905,15,3,0,3,9
RO,201905,14,2,1,0,3
BG,201905,71,13,7,4,29
HU,201905,38,3,1,1,6
PL,201905,43,5,0,5,23
NL,201905,90,1,0,0,2
FR,201905,38,2,0,2,9
SE,201905,85,60,0,60,3660
MK,201905,63,2,0,2,9
UK,201905,92,3,0,3,111
FI,201905,34,20,9,5,36
DE,201905,63,1,0,1,4
EE,201905,33,8,0,7,43
SK,201905,42,3,1,2,8
IT,201905,64,26,25,1,31
UK,201905,35,8,0,8,272
LV,201905,34,1,1,0,1
FI,201905,45,5,0,5,42
CY,201905,34,1,0,1,4
IE,201905,79,1,0,1,4
PL,201905,48,2,2,0,2
FR,201905,66,1,1,0,1
DE,201905,32,1,0,0,2
BE,201905,65,2,0,2,6
LT,201905,31,1,0,1,4
CH,201905,31,1,0,0,2
FR,201906,71,439,37,365,3035
CZ,201905,66,1,0,0,2
UK,201906,45,210,42,149,1397
NL,201906,31,3,0,2,8
UK,201906,85,634,207,337,5008
PT,201905,77,1,1,0,1
DE,201906,44,58,8,33,419
DE,201906,45,1005,135,687,5493
SE,201906,33,164,6,150,1604
HR,201905,32,1,1,0,1
DE,201906,60,340,82,177,1484
FR,201906,60,288,157,66,569
DE,201906,80,504,183,196,1630
FR,201906,45,1392,184,915,6124
UK,201906,73,13,2,8,61
BE,201905,42,48,24,0,72
NL,201906,79,120,15,87,926
FR,201906,55,65,9,47,185
NO,201906,42,2,0,0,4
LT,201906,90,20,4,8,54
EE,201905,45,1,0,1,5
UK,201905,30,1,0,1,3
FR,201906,48,39,15,14,100
DE,201906,09,73,10,55,320
DE,201906,31,80,21,49,294
PL,201906,80,73,51,12,131
PT,201905,71,3,0,2,9
EE,201905,79,4,0,4,12
PL,201906,33,5227,2831,1335,10745
FR,201906,92,79,39,26,217
CH,201906,45,128,11,106,720
IT,201905,66,7,3,4,23
PL,201905,42,3,2,0,4
CZ,201905,71,3,2,1,7
BE,201906,48,5,1,2,11
DE,201906,50,135,22,80,397
PT,201905,50,3,1,1,8
PL,201906,50,122,63,31,246
FR,201906,30,118,33,60,339
NL,201906,51,2,2,0,2
SE,201906,71,238,9,213,2735
UG,201905,39,10,0,6,32
FR,201906,79,396,38,321,1759
DE,201906,79,144,33,85,641
BE,201906,50,8,0,7,34
FR,201906,90,419,97,236,1498
NL,201906,60,11,4,3,24
SK,201905,30,1,0,1,5
FR,201906,44,112,31,58,442
PT,201905,32,2,0,2,12
SE,201906,92,25,0,23,121
NO,201906,34,10,3,5,33
NL,201906,45,64,4,52,334
CZ,201905,64,1,0,0,2
DE,201906,22,58,3,47,3250
DE,201906,72,100,33,42,268
CZ,201905,75,1,1,0,1
ES,201905,55,1,0,1,3
EE,201905,60,44,1,43,287
CZ,201905,18,3,3,0,3
IT,201905,60,2,0,1,6
LT,201906,71,31,2,25,159
FR,201905,24,15,5,9,35
DE,201906,43,16,3,10,51
PL,201906,90,278,93,103,645
FI,201906,45,39,4,30,163
LT,201905,98,1,1,0,1
FR,201906,51,9,0,9,35
HU,201905,98,2,0,1,5
FR,201906,39,241,57,139,805
HR,201905,66,1,0,0,2
PL,201906,39,100,24,57,312
DE,201906,30,102,28,50,302
PL,201905,55,1,1,0,1
BG,201905,64,2,2,0,2
GR,201906,33,51,3,44,363
FR,201906,50,336,109,150,1009
FR,201906,33,1276,145,897,33901
AT,201906,45,74,4,53,279
FR,201906,34,195,53,95,524
BE,201906,45,70,5,55,264
NO,201906,09,7,3,3,20
DE,201906,71,387,70,217,1375
HR,201905,79,1,0,0,2
DE,201906,34,272,114,76,1411
NO,201906,30,2,0,2,9
RO,201905,39,31,2,26,595
FI,201906,60,29,2,22,169
BE,201906,80,42,34,0,50
SI,201905,63,1,0,1,5
SE,201906,90,37,5,26,135
HR,201905,33,19,0,4,42
RO,201905,66,2,1,1,4
UK,201906,79,140,8,120,1629
DK,201905,79,1,0,1,4
PL,201906,45,172,33,113,600
SE,201906,77,27,1,25,155
UK,201905,42,1,0,1,3
PL,201906,77,139,49,50,324
CZ,201905,50,6,5,0,7
SE,201906,80,22,4,15,152
FR,201906,72,201,27,165,3617
CZ,201905,37,2,0,2,9
SE,201906,72,31,8,19,170
GR,201906,15,15,2,6,35
CZ,201905,35,2,1,1,5
DE,201906,73,30,18,7,55
EE,201905,72,1,1,0,1
RO,201905,24,12,2,8,53
PL,201905,22,3,1,1,6
DE,201906,42,43,21,11,83
IT,201905,77,10,3,5,22
DE,201906,38,72,45,13,117
FR,201906,65,29,5,16,94
LU,201906,45,32,1,24,130
RO,201905,44,12,0,10,71
BE,201905,09,168,120,24,240
DK,201906,72,28,24,4,39
GR,201906,09,48,34,11,75
SI,201905,66,2,1,0,3
IE,201905,71,1,0,0,2
BG,201905,60,1,1,0,1
NL,201906,71,23,7,15,89
SK,201905,60,1,1,0,1
UK,201905,38,3,0,2,8
EE,201905,71,1,0,1,9
NO,201906,45,48,2,42,975
FR,201905,85,7,2,0,12
UK,201905,43,1,0,1,7
NO,201906,50,16,2,10,55
CZ,201905,72,3,2,1,9
SI,201905,22,1,0,0,2
FI,201906,72,27,3,19,109
CZ,201905,90,3,0,2,9
IE,201905,80,1,0,1,7
NL,201905,75,9,0,9,29
FR,201906,32,62,10,41,199
UK,201905,31,2,0,2,9
EE,201905,24,46,40,0,52
FI,201906,71,54,7,43,352
SI,201905,60,3,0,3,9
SE,201906,31,4,0,4,15
UK,201906,34,19,0,17,105
GR,201906,75,4,3,1,6
SE,201906,50,25,4,18,171
PT,201905,30,3,3,0,3
NL,201906,48,22,9,9,47
NL,201906,72,17,5,11,61
HR,201905,50,3,3,0,3
NL,201906,33,14,2,8,41
CH,201906,42,10,0,10,56
BG,201905,15,8,1,4,23
UK,201906,32,12,2,6,41
PL,201905,44,1,1,0,1
HR,201905,48,1,1,0,1
EE,201905,38,2,0,0,4
PL,201906,72,30,19,7,56
HU,201905,50,4,3,1,8
LV,201905,71,2,1,0,3
AT,201906,48,7,5,2,12
BG,201905,32,3,3,0,3
LT,201906,72,28,11,11,81
SE,201906,65,2,0,1,5
DE,201906,92,7,0,3,17
FR,201906,14,12,8,3,19
DE,201906,90,416,43,304,3137
DE,201906,85,32,17,7,55
AT,201906,71,23,4,17,93
CZ,201905,98,1,0,0,2
FI,201906,79,24,3,21,126
DK,201906,90,108,5,75,381
FR,201906,42,48,10,30,147
RO,201905,42,1,1,0,1
DK,201906,34,16,5,8,47
SE,201906,34,33,11,17,118
FI,201906,85,46,2,36,435
MK,201905,35,1,1,0,1
SK,201905,64,1,1,0,1
FR,201906,09,84,13,49,273
NL,201906,50,16,6,7,54
SE,201906,66,7,1,2,15
SK,201905,72,1,1,0,1
CZ,201905,55,1,0,1,3
LT,201906,24,4,0,3,12
CH,201906,48,17,1,13,108
DK,201906,85,20,0,18,185
UK,201906,38,14,2,4,35
SE,201905,48,1,0,1,5
HU,201905,30,2,0,2,11
ES,201905,51,1,0,1,3
FR,201906,98,8,1,4,25
UK,201905,98,1,0,1,3
PL,201905,72,3,2,1,6
DE,201905,80,1,0,1,5
UK,201905,09,4,0,4,13
BE,201906,72,10,0,6,29
FI,201906,73,2,2,0,2
SE,201905,50,4,0,4,20
SI,201905,44,6,6,0,6
DE,201906,77,147,13,112,774
LT,201906,33,305,133,109,1513
PL,201906,71,222,88,86,572
FI,201906,44,6,0,6,23
BE,201905,60,6,0,4,23
GR,201906,43,5,5,0,5
PL,201905,32,1,1,0,1
NL,201906,90,44,4,35,199
SE,201906,45,106,5,90,594
PL,201905,03,1,0,1,3
HR,201905,90,1,0,1,3
SE,201906,39,28,4,22,114
FI,201906,50,14,0,11,47
NL,201906,09,8,2,4,21
FR,201906,31,84,11,53,279
HU,201905,90,1,0,0,2
EE,201905,50,3,0,3,18
SE,201906,60,44,2,38,396
UK,201906,66,36,6,27,239
GR,201906,44,7,4,0,10
AT,201906,38,3,2,0,4
CZ,201905,44,1,1,0,1
SE,201906,79,165,7,152,4447
LT,201905,79,1,1,0,1
FI,201906,39,15,0,15,66
GR,201906,50,19,10,6,60
UK,201906,75,23,3,17,132
NL,201905,30,48,0,48,144
SK,201905,77,1,1,0,1
FR,201906,77,182,26,123,758
PL,201905,63,2,2,0,2
LT,201906,77,23,12,7,46
PL,201906,63,14,5,3,27
BE,201906,79,510,56,446,2076
FI,201906,34,5,2,1,13
RO,201906,43,23,1,8,58
CZ,201906,34,44,29,7,67
HU,201906,34,47,24,13,94
DE,201906,64,19,10,4,33
PL,201906,85,98,44,40,506
NL,201906,77,23,0,21,129
IS,201906,45,2,1,1,5
CZ,201906,38,61,48,4,78
FR,201906,85,309,11,283,22526
DE,201906,66,11,0,9,32
SE,201906,42,23,2,19,129
DK,201906,19,8,4,2,16
RO,201906,79,39,14,25,121
PL,201906,34,110,76,12,160
CZ,201906,09,56,26,30,348
DE,201906,39,97,20,53,307
ES,201906,22,10,3,6,37
NL,201906,30,38,5,28,140
DE,201906,98,55,11,41,259
ES,201906,34,118,30,63,559
CZ,201906,30,36,14,14,83
RO,201906,15,532,98,314,2902
ES,201906,48,21,8,6,46
RO,201906,09,85,39,26,190
BG,201906,09,56,42,4,83
UK,201906,35,12,4,7,49
PL,201906,09,70,35,20,149
LT,201906,35,16,10,0,22
BG,201906,45,156,47,93,593
PL,201906,30,135,48,56,314
HR,201905,55,1,0,0,2
IT,201905,15,1,0,0,2
PL,201906,73,12,4,4,25
CZ,201906,50,17,15,2,23
PL,201906,03,8,4,1,13
ES,201906,85,344,39,285,30505
PL,201906,43,35,14,15,110
ES,201906,98,35,23,10,71
IS,201906,71,1,0,1,5
FR,201906,22,47,6,35,181
DE,201906,48,34,17,11,76
CZ,201906,31,14,2,10,45
HU,201906,31,10,2,3,27
NO,201906,32,3,1,0,5
UK,201906,80,102,13,73,684
BG,201906,79,30,8,21,136
DK,201906,24,6,1,4,19
FR,201906,03,27,4,13,72
RO,201906,72,212,23,1,402
FR,201906,38,41,21,13,85
BG,201906,71,74,38,25,276
BE,201906,44,15,11,1,20
PL,201906,24,15,10,1,22
CZ,201906,45,42,7,27,171
NO,201906,39,17,0,14,72
PL,201906,79,65,24,25,181
FR,201906,18,100,35,25,206
RO,201906,48,6,1,4,20
