country,ym,cpv_division,n,sb,ge3,sum_offers
ES,202012,32,76,34,39,222
PT,202012,64,27,0,26,80
ES,202012,79,318,35,240,1716
DE,202012,38,312,176,35,580
FR,202012,45,1838,221,1310,11679
DE,202012,45,1547,134,1230,8858
AT,202012,45,84,4,69,385
SE,202012,45,82,3,72,491
DK,202012,45,52,2,47,230
IE,202012,45,23,0,19,166
BE,202012,45,44,2,39,210
PL,202012,45,156,21,125,786
IT,202012,45,85,31,50,1866
NL,202012,45,57,6,46,259
BG,202012,45,129,30,93,566
GR,202012,45,8,1,7,52
CZ,202012,45,80,41,36,267
SI,202012,45,6,1,5,34
DE,202012,33,859,278,473,3449
DE,202012,22,6,1,5,169
FI,202012,33,84,13,59,355
DE,202012,32,75,42,24,174
DE,202012,34,537,192,163,1913
FR,202012,34,299,100,119,752
DE,202012,48,122,63,33,247
DE,202012,09,115,20,70,392
FR,202012,09,221,64,97,635
DE,202012,30,317,52,195,1138
IT,202012,32,11,2,9,39
FR,202012,30,227,40,143,735
FR,202012,38,52,17,18,168
SE,202012,33,141,8,116,893
FR,202012,18,113,19,76,718
FR,202012,33,897,100,689,19456
IT,202012,33,643,208,264,2142
AT,202012,33,63,34,19,139
FR,202012,15,1106,152,683,4070
DE,202012,39,110,27,52,382
PL,202012,48,155,82,36,296
PL,202012,33,6871,3869,1665,13161
SE,202012,43,4,2,0,6
PL,202012,38,159,112,18,229
IT,202012,22,15,3,3,34
DE,202012,43,30,12,15,190
SE,202012,09,16,0,12,123
FR,202012,35,35,14,12,93
PL,202012,09,235,69,117,677
LT,202012,34,21,1,9,60
PL,202012,34,144,57,46,313
FR,202012,32,52,9,27,166
FR,202012,31,127,29,63,593
FR,202012,22,87,9,63,381
LT,202012,09,13,4,8,50
FI,202012,30,8,1,6,35
LT,202012,33,253,58,167,2787
DK,202012,38,12,8,3,19
LU,202012,44,1,0,1,4
DE,202012,42,109,60,24,206
ES,202012,30,66,13,36,278
ES,202012,33,769,405,280,4663
ES,202012,09,97,13,69,384
AT,202012,32,2,0,2,15
IT,202012,30,20,10,5,37
HU,202012,38,39,19,6,74
HU,202012,09,44,10,27,137
HU,202012,15,113,25,36,251
ES,202012,39,64,18,38,280
ES,202012,35,45,19,14,98
ES,202012,38,85,37,23,221
ES,202012,48,36,14,16,112
ES,202012,34,109,39,50,443
FR,202012,16,8,1,1,16
FR,202012,39,229,50,135,759
FR,202012,03,124,21,72,436
LT,202012,48,29,9,10,66
LT,202012,41,1,1,0,1
ES,202012,37,26,2,20,149
ES,202012,43,8,2,2,17
SE,202012,30,9,0,6,30
PL,202012,43,9,3,5,30
EE,202012,15,32,0,31,131
IT,202012,48,8,2,6,29
PT,202012,32,7,0,6,37
PT,202012,15,30,4,22,111
PL,202012,31,40,20,12,87
PL,202012,32,61,35,17,117
BE,202012,09,8,1,4,21
ES,202012,18,38,6,20,139
BG,202012,30,108,14,83,361
HU,202012,42,11,1,8,35
PL,202012,30,348,160,92,709
GR,202012,38,29,17,5,49
PL,202012,39,109,50,28,270
PL,202012,15,194,49,73,538
PL,202012,37,1,1,0,1
PL,202012,35,35,14,12,78
DE,202012,18,44,7,32,156
BG,202012,33,292,47,216,1923
FR,202012,44,180,35,102,510
DE,202012,37,7,0,5,24
PL,202012,18,22,9,5,42
IE,202012,33,84,80,3,94
IT,202012,38,102,17,55,295
PT,202012,38,5,0,3,16
HR,202012,33,205,16,87,530
NL,202012,34,22,6,13,59
NL,202012,09,10,4,5,40
BG,202012,09,97,81,14,167
PT,202012,42,10,0,7,32
ES,202012,14,13,4,6,43
FI,202012,39,19,0,16,94
HR,202012,09,24,3,15,70
HR,202012,39,3,0,3,10
HR,202012,30,24,9,8,55
SK,202012,09,22,5,16,76
SK,202012,30,3,2,1,6
SK,202012,33,167,53,33,328
SK,202012,39,9,1,8,31
LV,202012,33,363,94,220,2228
CZ,202012,33,237,146,30,415
CZ,202012,48,28,6,12,105
CZ,202012,34,49,23,17,115
CZ,202012,30,59,31,10,107
