country,ym,cpv_division,n,sb,ge3,sum_offers
DE,201605,34,31,10,9,69
PL,201605,33,1116,409,423,2758
CZ,201605,71,9,7,2,17
AT,201605,45,19,0,18,120
BG,201605,71,3,2,1,11
BE,201605,66,2,0,1,8
DE,201605,90,27,1,24,275
DE,201605,45,91,6,73,543
RO,201605,33,384,53,317,6954
PL,201605,79,9,1,7,51
IT,201605,34,11,1,9,55
PL,201605,72,1,1,0,1
NO,201605,72,10,2,7,64
NL,201605,79,18,0,14,81
GR,201605,24,2,0,2,6
NL,201605,45,17,5,12,49
MT,201605,90,1,0,1,8
ES,201605,66,6,1,5,22
PT,201605,90,1,0,0,2
DE,201605,71,23,1,18,98
DE,201605,32,4,3,1,7
ES,201605,31,88,10,76,351
MT,201605,79,1,0,1,3
ES,201605,33,22,17,4,34
UK,201605,85,6,4,0,8
BG,201605,63,2,2,0,2
NO,201605,45,20,0,15,80
NL,201605,80,1,1,0,1
UK,201605,66,35,2,29,381
IT,201605,30,2,0,2,8
PL,201605,50,14,7,1,22
DE,201605,51,3,0,2,11
BE,201605,15,5,1,2,12
LV,201605,09,3,0,2,11
DE,201605,79,19,1,13,88
ES,201605,45,7,1,6,76
UK,201605,45,8,0,8,35
CZ,201605,45,14,3,10,79
NO,201605,98,1,0,1,4
NO,201605,34,1,0,1,3
DE,201605,38,3,2,1,5
NO,201605,48,2,0,1,7
PL,201605,73,12,12,0,12
SE,201605,85,5,1,4,14
PL,201605,90,13,6,6,34
IT,201605,33,93,57,23,178
IT,201605,77,1,0,1,10
GR,201605,79,9,0,8,106
UK,201605,50,3,0,3,13
ES,201605,92,1,0,1,24
IT,201605,72,6,2,3,28
FR,201605,60,1,1,0,1
CZ,201605,48,2,1,1,4
CH,201605,48,1,0,0,2
EE,201605,85,1,0,0,2
ES,201605,50,8,0,8,91
CZ,201605,66,2,0,2,7
DE,201605,31,2,0,2,6
SE,201605,98,1,0,1,5
CZ,201605,33,10,8,0,12
BG,201605,66,1,0,1,3
PL,201605,09,3,0,3,16
PL,201605,70,2,2,0,2
PL,201605,30,12,3,4,27
LV,201605,34,25,3,19,102
LT,201605,33,10,4,5,21
IT,201605,90,7,0,3,37
RO,201605,79,4,2,2,22
SE,201605,45,25,2,20,143
NL,201605,77,6,0,6,68
ES,201605,85,4,0,3,28
NL,201605,38,2,0,0,4
