country,ym,cpv_division,n,sb,ge3,sum_offers
GR,201603,85,1237,0,1237,247400
BG,201603,45,5,1,2,12
FR,201603,45,163,12,134,892
FR,201603,44,21,3,14,72
FR,201603,50,12,2,9,40
SE,201603,39,10,0,9,86
DE,201603,45,99,6,87,804
FR,201603,55,6,4,1,10
PL,201603,85,13,12,0,14
NL,201603,71,17,0,17,62
GR,201603,44,2,0,2,7
FR,201603,79,57,3,48,388
PL,201603,33,150,75,45,315
ES,201603,90,8,1,4,38
FR,201603,03,9,1,5,35
DE,201603,77,9,1,7,30
UK,201603,72,3,2,1,5
FR,201603,31,25,1,20,93
HR,201603,33,1,0,1,3
PL,201603,71,6,2,4,25
UK,201603,33,55,0,51,1265
FR,201603,71,36,4,31,208
DE,201603,39,26,3,22,111
DE,201603,71,125,0,123,3954
FR,201603,34,14,4,7,37
BG,201603,22,1,1,0,1
GR,201603,90,5,2,3,13
FR,201603,90,34,7,22,151
DE,201603,50,1,0,1,3
PL,201603,98,2,0,0,4
FR,201603,22,20,1,16,72
IT,201603,72,5,3,1,9
FR,201603,72,12,2,6,79
NL,201603,79,14,2,9,52
BE,201603,55,1,0,1,3
DE,201603,98,4,2,1,8
UK,201603,32,2,0,2,6
SE,201603,38,6,0,5,31
FR,201603,32,4,1,3,13
PL,201603,45,14,0,11,84
DK,201603,71,14,0,10,67
NL,201603,45,8,0,8,70
DK,201603,44,2,0,0,4
CZ,201603,33,4,2,0,6
NL,201603,18,3,0,3,16
IT,201603,33,49,13,21,129
ES,201603,50,12,3,8,44
FR,201603,30,22,5,16,93
FI,201603,72,1,0,1,4
FR,201603,39,14,1,11,52
AT,201603,33,1,0,0,2
IT,201603,90,5,1,3,21
FR,201603,92,3,2,1,5
UK,201603,50,11,0,7,61
DE,201603,42,10,9,1,12
CZ,201603,77,22,4,18,269
IE,201603,71,2,0,1,6
GR,201603,03,1,1,0,1
PL,201603,63,1,1,0,1
IT,201603,79,3,0,3,12
PT,201603,33,21,20,0,22
IT,201603,45,15,0,13,85
SK,201603,44,5,0,2,13
HU,201603,45,1,0,1,6
FR,201603,15,52,6,36,183
NL,201603,72,2,0,2,22
SE,201603,45,3,0,3,11
UK,201603,98,1,0,1,3
PL,201603,79,2,0,2,9
DE,201603,34,34,14,13,75
BE,201603,45,5,0,5,38
FR,201603,60,5,0,3,13
ES,201603,45,5,0,5,70
CY,201603,33,2,2,0,2
LV,201603,34,19,1,10,49
BG,201603,15,13,9,4,22
CZ,201603,32,2,1,1,7
CZ,201603,72,2,2,0,2
DE,201603,38,2,2,0,2
UK,201603,66,1,0,1,7
FR,201603,42,5,1,3,19
HR,201603,15,45,12,17,102
BE,201603,50,1,0,1,4
NL,201603,90,2,0,0,4
GR,201603,09,10,8,0,12
BE,201603,79,25,0,25,101
UK,201603,79,11,0,11,69
IS,201603,45,1,0,0,2
PT,201603,71,2,2,0,2
SI,201603,71,1,1,0,1
NL,201603,32,1,0,1,3
SE,201603,79,8,0,8,171
ES,201603,32,16,0,0,32
NL,201603,34,5,1,4,19
IT,201603,34,8,4,1,13
EE,201603,44,4,0,4,16
SE,201603,50,2,1,1,5
IT,201603,92,1,1,0,1
SI,201603,22,1,0,1,6
NL,201603,77,5,0,5,24
FR,201603,64,6,1,3,18
ES,201603,30,3,0,3,13
AT,201603,80,3,3,0,3
RO,201603,33,121,27,81,846
BG,201603,50,4,1,3,14
FR,201603,77,4,0,4,32
LV,201603,33,3,2,1,7
LT,201603,90,19,0,19,361
SI,201603,33,4,0,4,105
UK,201603,45,139,0,138,3095
DE,201603,80,1,1,0,1
ES,201603,09,2,1,1,5
PL,201603,64,1,0,1,4
UK,201603,90,47,0,47,158
UK,201603,42,17,6,9,87
UK,201603,71,68,61,7,95
FR,201603,18,19,0,17,93
HR,201603,50,1,1,0,1
FR,201603,24,1,0,1,3
SI,201603,79,1,0,1,5
DE,201603,73,26,26,0,26
UK,201603,30,4,0,4,36
HU,201603,42,1,0,0,2
NL,201603,35,5,1,3,12
DE,201603,09,9,0,9,28
ES,201603,33,57,5,42,737
UK,201603,03,3,2,1,5
CZ,201603,22,2,0,2,18
AT,201603,77,1,0,1,5
MK,201603,09,2,1,0,3
LV,201603,45,1,0,1,4
SE,201603,90,14,0,14,212
BG,201603,48,1,1,0,1
BG,201603,33,12,5,7,131
SE,201603,03,5,0,5,15
BE,201603,15,3,0,3,12
FR,201603,66,34,4,20,94
FR,201603,09,16,2,10,58
DE,201603,44,4,1,2,11
FI,201603,50,3,0,1,7
BE,201603,71,2,0,2,34
SK,201603,90,1,0,0,2
DE,201603,31,3,0,0,6
CH,201603,45,1,0,0,2
AT,201603,45,8,0,8,52
DE,201603,79,9,2,7,39
PL,201603,38,8,4,1,13
BG,201603,43,3,3,0,3
SE,201603,33,20,0,20,244
DE,201603,30,47,11,24,179
FI,201603,60,19,6,10,47
PT,201603,45,2,0,2,14
UK,201603,16,1,1,0,1
SE,201603,31,1,0,1,3
LU,201603,79,24,0,24,432
ES,201603,34,5,1,3,13
DE,201603,90,37,10,20,157
FR,201603,65,1,0,0,2
PL,201603,90,8,2,5,27
ES,201603,79,20,3,11,59
UK,201603,39,11,0,11,86
BG,201603,30,1,0,1,4
DK,201603,45,3,0,3,12
BG,201603,63,1,1,0,1
FR,201603,51,1,0,0,2
SE,201603,66,2,0,2,10
NL,201603,50,2,0,2,10
GR,201603,72,1,1,0,1
BG,201603,09,1,1,0,1
CZ,201603,64,1,0,0,2
FR,201603,33,72,0,59,867
UK,201603,44,4,0,3,11
CZ,201603,45,1,1,0,1
IS,201603,15,4,0,4,16
IS,201603,44,1,0,1,5
PL,201603,50,17,4,8,46
GR,201603,35,1,0,1,4
GR,201603,15,2,0,0,4
PL,201603,77,6,2,0,10
FR,201603,80,18,0,16,117
RO,201603,90,1,1,0,1
RO,201603,09,6,1,4,15
PL,201604,33,5612,2973,1512,11278
IT,201603,50,7,6,0,8
NO,201603,48,1,0,1,6
HR,201603,63,1,0,1,4
RO,201603,50,1,0,1,4
LT,201603,38,30,20,4,44
NO,201603,09,1,0,1,3
PL,201603,34,3,1,0,5
ES,201603,72,6,2,3,14
PL,201603,65,2,2,0,2
IE,201603,72,3,0,3,27
HR,201603,34,1,1,0,1
GR,201603,33,26,0,26,286
ES,201603,44,27,0,1,56
LV,201603,71,1,1,0,1
UK,201603,60,143,2,141,9079
FI,201603,63,2,0,0,4
GR,201603,45,1,0,1,25
SI,201603,90,2,0,1,5
LV,201603,35,1,0,1,6
IT,201603,15,1,1,0,1
NL,201603,39,1,0,1,3
NO,201603,70,1,0,1,5
EE,201603,33,2,0,2,6
PL,201604,50,356,179,111,813
RO,201603,48,1,0,1,7
HU,201603,15,12,6,3,22
ES,201603,77,1,0,1,3
NL,201603,33,3,2,0,4
NL,201603,22,2,2,0,2
PL,201603,09,4,2,2,18
HU,201604,90,18,1,14,137
HR,201603,71,1,1,0,1
RO,201603,65,1,0,1,13
HU,201603,33,1,1,0,1
IE,201603,85,1,0,1,4
RO,201603,71,2,2,0,2
RO,201603,24,2,0,1,5
DE,201603,33,2,0,1,9
SI,201603,15,20,4,8,45
LT,201603,71,4,0,4,31
ES,201603,66,2,0,1,5
FI,201603,70,1,0,0,2
RO,201603,85,2,2,0,2
BG,201603,19,1,1,0,1
NL,201603,48,4,2,2,10
UK,201603,48,4,0,4,18
PL,201603,43,5,0,5,39
RO,201603,79,4,2,2,10
FR,201603,14,1,1,0,1
PL,201603,92,1,0,1,5
LT,201603,72,1,1,0,1
PL,201603,30,1,0,1,5
NO,201603,71,4,0,4,51
SK,201603,34,1,1,0,1
DK,201603,34,3,0,3,11
RO,201603,60,2,2,0,2
BG,201603,39,1,0,1,3
PL,201603,24,1,1,0,1
FI,201603,66,3,0,3,9
UK,201603,85,33,10,23,539
PL,201604,45,59,5,52,440
EE,201603,34,2,0,2,10
BG,201604,45,34,6,21,99
IT,201603,76,1,0,0,2
BG,201603,71,2,0,2,17
EE,201603,85,1,0,1,3
EE,201603,45,4,0,4,20
BG,201604,50,40,11,16,102
SK,201603,09,1,0,1,5
LV,201603,38,2,0,2,6
HU,201603,09,3,0,2,13
RO,201603,03,7,2,0,12
PL,201603,44,2,0,2,6
UK,201603,09,4,0,0,8
LV,201603,30,2,0,2,6
IE,201603,79,61,0,61,339
DE,201603,32,2,1,1,7
BE,201603,14,1,1,0,1
UK,201603,51,1,0,1,9
EE,201603,48,1,1,0,1
MK,201603,33,15,0,15,120
FR,201603,35,14,3,8,39
HU,201603,34,4,0,4,20
RO,201603,39,1,0,1,3
NO,201603,38,1,0,0,2
UK,201603,38,1,0,1,5
SE,201604,38,7,3,2,13
BG,201603,34,1,0,1,3
NO,201604,34,10,3,5,25
FI,201603,45,1,0,1,9
GR,201603,34,2,0,2,10
RO,201603,77,29,21,2,39
HR,201603,79,1,0,1,3
FR,201603,75,1,0,1,4
EE,201603,72,1,1,0,1
HU,201603,71,1,1,0,1
NO,201603,73,3,0,3,24
DK,201603,33,51,1,50,248
NL,201604,22,13,2,4,30
NO,201604,71,39,0,38,316
FR,201603,16,2,0,2,7
ES,201603,48,2,0,1,7
EE,201604,66,1,0,0,2
GR,201604,90,9,0,6,54
NL,201604,45,71,2,67,415
LT,201604,33,2276,92,2005,11609
MT,201604,33,32,8,17,86
FI,201604,60,7,2,3,19
PL,201604,60,62,24,25,161
NL,201604,30,18,2,15,63
AT,201603,35,1,1,0,1
HR,201604,09,18,1,14,62
CH,201604,34,30,4,26,157
UK,201604,71,235,6,216,2285
UK,201604,85,438,21,391,25818
CH,201604,45,62,0,61,459
EE,201604,34,6,0,6,33
FR,201603,37,7,3,1,14
AT,201603,03,2,0,1,5
NL,201604,92,2,1,1,6
ES,201603,64,26,26,0,26
DK,201604,34,9,1,7,31
SK,201603,38,1,0,1,3
BG,201603,90,1,0,1,6
DE,201603,60,17,0,16,68
UK,201604,31,61,0,60,433
MK,201604,33,44,0,42,446
FI,201604,45,29,9,17,101
FR,201603,19,1,1,0,1
MK,201604,71,1,0,1,5
BE,201604,34,8,3,5,26
HU,201604,71,12,5,4,25
UK,201604,45,484,7,465,6435
SK,201603,50,1,0,1,3
DK,201603,37,1,0,1,4
UK,201604,50,184,5,165,1783
BE,201604,71,31,0,29,177
FI,201604,39,5,1,4,19
SK,201603,77,1,0,0,2
NL,201604,77,57,4,49,264
FI,201604,80,3,1,1,6
PL,201604,79,98,26,61,441
AT,201603,71,2,0,2,25
SE,201603,60,2,0,1,12
EE,201604,38,1,0,1,4
EE,201604,60,1,1,0,1
PL,201604,64,64,31,26,144
ES,201604,15,26,6,9,61
UK,201604,42,25,1,22,89
ES,201603,60,2,2,0,2
DE,201603,65,4,0,2,12
CZ,201603,34,4,3,0,5
SE,201603,44,1,0,1,4
CZ,201603,44,1,0,1,4
NL,201604,48,20,3,12,54
PL,201604,72,39,30,5,55
SE,201603,34,1,1,0,1
DE,201603,85,5,0,5,25
BE,201603,72,1,0,1,5
SE,201603,71,16,0,16,118
RO,201603,72,2,2,0,2
CZ,201603,50,3,2,0,4
HR,201604,64,7,4,0,10
DE,201603,16,4,3,0,5
IT,201603,66,7,1,4,17
NL,201604,37,2,0,0,4
UK,201604,60,162,19,104,2531
FR,201603,48,2,1,0,3
UK,201603,75,1,0,1,4
UK,201603,34,2,0,2,6
SE,201603,30,1,0,1,3
PL,201604,90,214,75,104,578
UK,201604,34,132,11,114,1794
CZ,201603,71,3,2,1,8
UK,201604,72,201,9,173,3578
NL,201604,70,5,0,5,44
BE,201603,85,4,4,0,4
PL,201604,34,46,11,15,99
CZ,201603,79,2,0,2,16
NL,201604,44,12,2,6,32
DE,201603,48,2,1,1,4
FI,201604,48,3,0,1,7
LV,201604,64,2,2,0,2
PL,201604,30,134,19,80,456
UK,201604,55,21,2,17,84
SK,201603,42,1,0,1,3
PL,201604,71,84,9,55,412
NO,201604,32,2,2,0,2
UK,201604,79,1045,58,977,22200
NO,201604,48,5,2,1,11
UK,201604,16,4,0,3,22
LT,201604,30,6,2,1,13
CZ,201604,30,34,10,12,82
SE,201603,85,1,1,0,1
SI,201603,48,1,0,1,5
NO,201604,79,36,14,19,140
EE,201604,39,5,0,5,18
IT,201603,85,1,1,0,1
BG,201603,31,3,0,1,8
AT,201603,79,1,0,1,8
SE,201603,72,1,0,0,2
FI,201604,90,6,1,4,30
IT,201603,71,6,0,4,34
CH,201603,38,1,1,0,1
NL,201604,85,18,5,12,159
GR,201604,24,2,0,0,4
SK,201603,72,1,1,0,1
CZ,201603,60,1,0,1,4
LT,201604,48,1,1,0,1
LV,201604,77,5,1,4,13
UK,201604,44,112,6,99,637
NL,201604,90,83,6,71,473
ES,201604,45,49,2,44,521
PT,201603,55,2,0,2,10
HR,201604,33,142,86,33,246
CZ,201603,90,1,1,0,1
SE,201603,42,1,0,1,5
BE,201603,44,24,0,24,96
SI,201603,34,1,0,0,2
SE,201603,15,1,1,0,1
LT,201604,18,8,2,1,15
RO,201603,66,2,2,0,2
BE,201603,33,1,0,0,2
PT,201603,60,2,0,2,8
PL,201604,73,10,10,0,10
BE,201604,45,27,2,25,156
SI,201603,76,2,0,2,18
HR,201604,48,4,3,1,6
DE,201603,63,1,1,0,1
UK,201604,19,8,0,8,84
SE,201604,15,19,6,2,36
SI,201603,03,33,3,19,95
UK,201603,19,2,1,0,3
ES,201604,72,69,16,23,182
LV,201604,09,16,1,13,77
UK,201604,92,6,1,3,21
FR,201604,45,332,36,265,2663
FR,201603,38,2,0,1,6
FR,201603,70,3,3,0,3
UK,201603,73,2,0,2,10
UK,201604,70,5,2,0,8
BG,201604,71,129,17,99,767
PL,201604,43,23,7,13,109
FR,201604,79,79,5,71,557
DE,201604,71,258,19,216,2824
SE,201604,71,95,8,82,1169
BG,201604,33,230,44,165,1789
EE,201604,33,38,1,35,525
IT,201604,33,518,102,272,1807
UK,201604,51,5,2,3,16
SK,201604,90,2,0,0,4
DE,201604,90,195,16,136,1148
PL,201604,14,21,3,14,65
PL,201604,98,7,3,3,14
FR,201604,18,29,3,11,82
BG,201604,42,9,4,4,26
FR,201604,71,116,12,87,589
IT,201604,44,16,4,10,47
ES,201604,48,20,10,5,46
PL,201604,55,46,11,33,276
LT,201604,35,4,1,3,11
DE,201604,64,13,2,6,37
CH,201604,72,20,0,19,88
DE,201604,33,78,25,40,245
CH,201604,90,7,3,4,46
RO,201604,33,1084,277,645,6120
DE,201604,39,46,4,36,206
DE,201604,45,647,51,531,4143
CZ,201604,38,4,4,0,4
CZ,201604,90,26,12,11,83
UK,201604,33,240,39,170,1705
SK,201604,79,10,2,6,37
RO,201604,03,23,2,14,88
UK,201604,66,139,14,80,496
DE,201604,35,19,5,10,51
PL,201604,48,19,9,8,61
CH,201604,71,43,1,38,268
DE,201604,50,61,2,55,301
BG,201604,09,37,20,14,126
PL,201604,38,27,18,2,40
MK,201604,45,8,0,8,46
PL,201604,39,203,97,69,509
DE,201604,15,19,2,15,73
AT,201604,34,5,1,1,12
FR,201604,44,24,3,11,72
DE,201604,34,251,78,97,582
SE,201604,60,18,1,16,83
DK,201604,71,8,0,8,35
ES,201604,38,10,7,3,17
PL,201604,15,57,25,16,117
SE,201604,45,77,6,62,437
CZ,201604,72,31,19,8,65
LT,201604,50,116,18,95,3211
SK,201604,33,9,3,0,15
BG,201604,79,21,7,11,68
BG,201604,43,12,0,11,52
DE,201604,48,18,7,8,49
PL,201604,77,115,41,45,308
BE,201604,77,16,1,15,111
PL,201604,76,5,1,1,10
AT,201604,72,30,1,27,294
RO,201604,30,7,0,6,29
MK,201604,22,2,0,1,7
PL,201604,31,55,4,46,303
DK,201604,09,2,0,2,7
DE,201604,72,45,10,32,143
MT,201604,44,2,0,2,6
UK,201604,38,17,0,10,49
FR,201604,33,272,34,201,3496
FR,201604,64,12,2,4,27
DE,201604,77,17,2,14,90
CZ,201604,64,11,2,3,25
ES,201604,90,131,4,113,980
PL,201604,24,40,9,15,143
NO,201604,45,24,0,21,120
PL,201604,66,85,28,44,230
DE,201604,80,5,2,3,14
RO,201604,85,45,42,1,49
CH,201604,50,1,0,0,2
UK,201604,77,121,16,72,399
DK,201604,42,1,0,1,3
AT,201604,45,67,0,63,618
CZ,201604,16,1,0,0,2
PL,201604,09,53,10,34,193
RO,201604,66,9,1,4,24
BG,201604,60,10,3,5,29
IT,201604,85,57,12,31,325
CY,201604,32,1,1,0,1
RO,201604,79,13,5,7,43
IT,201604,34,59,27,26,208
DK,201604,66,20,4,15,109
EE,201604,31,1,0,0,2
DE,201604,79,275,69,169,3455
SE,201604,79,77,3,67,736
DE,201604,38,32,18,6,58
ES,201604,18,39,5,28,128
FR,201604,60,66,3,60,486
UK,201604,43,50,0,50,1250
AT,201604,79,3,1,2,9
CH,201604,73,2,0,2,12
IE,201604,66,12,0,12,64
DE,201604,30,29,5,21,125
FR,201604,66,47,7,23,143
CZ,201604,33,100,47,29,207
GR,201604,22,18,4,4,38
LV,201604,33,85,17,67,1843
CH,201604,42,4,1,0,7
NL,201604,64,11,2,3,29
EE,201604,85,15,5,7,47
IT,201604,71,18,1,16,208
PL,201604,35,17,9,5,33
IT,201604,79,23,4,14,88
DK,201604,45,22,0,22,97
RO,201604,45,6,0,6,37
